step_idx	elapsed_s	sensor_idx	sensor_label	raw_cm	mask_hit	sensor_world_x_cm	sensor_world_y_cm	sensor_cell_x	sensor_cell_y	rover_x_cm	rover_y_cm	rover_heading_deg
95	28.469	0	front_left_wheel_hub_yaw_p30	0.000	0	-43.150	380.012	97	88	-50.000	729.980	-133.300
96	28.752	0	front_left_wheel_hub_yaw_p30	0.000	0	-43.150	380.012	97	88	-50.000	729.980	-133.300
101	30.251	0	front_left_wheel_hub_yaw_p30	0.000	0	-8.745	401.362	97	88	-39.990	750.000	-129.300
102	30.608	0	front_left_wheel_hub_yaw_p30	0.000	0	-8.745	401.362	97	88	-39.990	750.000	-129.300
103	30.898	0	front_left_wheel_hub_yaw_p30	0.000	0	-8.745	401.362	97	88	-39.990	750.000	-129.300
104	31.193	0	front_left_wheel_hub_yaw_p30	0.000	0	8.511	412.151	98	88	-30.029	760.058	-128.100
105	31.558	0	front_left_wheel_hub_yaw_p30	0.000	0	8.511	412.151	98	88	-30.029	760.058	-128.100
106	31.887	0	front_left_wheel_hub_yaw_p30	0.000	0	8.511	412.151	98	88	-30.029	760.058	-128.100
107	32.270	0	front_left_wheel_hub_yaw_p30	0.000	0	9.725	412.288	98	88	-30.029	760.058	-127.900
108	32.599	0	front_left_wheel_hub_yaw_p30	0.000	0	9.725	412.288	98	88	-30.029	760.058	-127.900
109	32.949	0	front_left_wheel_hub_yaw_p30	0.000	0	9.725	412.288	98	88	-30.029	760.058	-127.900
113	34.215	0	front_left_wheel_hub_yaw_p30	0.000	0	9.725	402.229	98	88	-30.029	750.000	-127.900
114	34.506	0	front_left_wheel_hub_yaw_p30	0.000	0	9.725	402.229	98	88	-30.029	750.000	-127.900
115	34.799	0	front_left_wheel_hub_yaw_p30	0.000	0	9.725	402.229	98	88	-30.029	750.000	-127.900
142	43.345	0	front_left_wheel_hub_yaw_p30	0.000	1	-8.136	381.397	97	88	-39.990	729.980	-129.200
143	43.672	0	front_left_wheel_hub_yaw_p30	0.000	1	-8.136	381.397	97	88	-39.990	729.980	-129.200
151	46.123	0	front_left_wheel_hub_yaw_p30	0.000	1	-10.570	381.183	97	88	-39.990	729.980	-129.600
152	46.428	0	front_left_wheel_hub_yaw_p30	0.000	1	-10.570	381.183	97	88	-39.990	729.980	-129.600
153	46.725	0	front_left_wheel_hub_yaw_p30	0.000	1	-10.570	381.183	97	88	-39.990	729.980	-129.600
154	47.009	0	front_left_wheel_hub_yaw_p30	0.000	1	-10.570	381.183	97	88	-39.990	729.980	-129.600
164	50.260	0	front_left_wheel_hub_yaw_p30	0.000	1	-13.615	380.940	97	88	-39.990	729.980	-130.100
165	50.575	0	front_left_wheel_hub_yaw_p30	0.000	1	-13.615	380.940	97	88	-39.990	729.980	-130.100
166	50.912	0	front_left_wheel_hub_yaw_p30	0.000	1	-13.615	380.940	97	88	-39.990	729.980	-130.100
171	52.424	0	front_left_wheel_hub_yaw_p30	0.000	1	6.355	411.018	98	88	-20.020	760.058	-130.100
172	52.753	0	front_left_wheel_hub_yaw_p30	0.000	1	6.355	411.018	98	88	-20.020	760.058	-130.100
173	53.083	0	front_left_wheel_hub_yaw_p30	0.000	1	6.355	411.018	98	88	-20.020	760.058	-130.100
174	53.388	0	front_left_wheel_hub_yaw_p30	0.000	0	26.375	430.940	98	89	0.000	779.980	-130.100
175	53.727	0	front_left_wheel_hub_yaw_p30	0.000	0	26.375	430.940	98	89	0.000	779.980	-130.100
176	54.012	0	front_left_wheel_hub_yaw_p30	0.000	0	26.375	430.940	98	89	0.000	779.980	-130.100
183	56.220	0	front_left_wheel_hub_yaw_p30	0.000	0	118.192	531.083	100	91	89.990	879.980	-129.800
184	56.510	0	front_left_wheel_hub_yaw_p30	0.000	0	118.192	531.083	100	91	89.990	879.980	-129.800
185	56.813	0	front_left_wheel_hub_yaw_p30	0.000	0	118.192	531.083	100	91	89.990	879.980	-129.800
188	62.865	0	front_left_wheel_hub_yaw_p30	0.000	0	338.821	811.210	104	96	310.010	1160.058	-129.700
189	63.205	0	front_left_wheel_hub_yaw_p30	0.000	0	338.821	811.210	104	96	310.010	1160.058	-129.700
190	63.523	0	front_left_wheel_hub_yaw_p30	0.000	0	338.821	811.210	104	96	310.010	1160.058	-129.700
191	63.839	0	front_left_wheel_hub_yaw_p30	0.000	0	338.821	811.210	104	96	310.010	1160.058	-129.700
192	64.129	0	front_left_wheel_hub_yaw_p30	0.000	0	338.821	811.210	104	96	310.010	1160.058	-129.700
193	64.416	0	front_left_wheel_hub_yaw_p30	0.000	0	338.821	811.210	104	96	310.010	1160.058	-129.700
194	64.703	0	front_left_wheel_hub_yaw_p30	0.000	0	338.821	811.210	104	96	310.010	1160.058	-129.700
195	64.983	0	front_left_wheel_hub_yaw_p30	0.000	0	337.603	811.112	104	96	310.010	1160.058	-129.900
196	65.326	0	front_left_wheel_hub_yaw_p30	0.000	0	337.603	811.112	104	96	310.010	1160.058	-129.900
197	65.679	0	front_left_wheel_hub_yaw_p30	0.000	0	337.603	811.112	104	96	310.010	1160.058	-129.900
198	65.955	0	front_left_wheel_hub_yaw_p30	0.000	0	337.603	811.112	104	96	310.010	1160.058	-129.900
199	66.252	0	front_left_wheel_hub_yaw_p30	0.000	0	335.775	810.972	104	96	310.010	1160.058	-130.200
200	66.584	0	front_left_wheel_hub_yaw_p30	0.000	0	335.775	810.972	104	96	310.010	1160.058	-130.200
201	66.946	0	front_left_wheel_hub_yaw_p30	0.000	0	335.775	810.972	104	96	310.010	1160.058	-130.200
202	67.252	0	front_left_wheel_hub_yaw_p30	0.000	0	322.718	800.702	104	96	300.000	1150.000	-130.700
203	67.528	0	front_left_wheel_hub_yaw_p30	0.000	0	322.718	800.702	104	96	300.000	1150.000	-130.700
204	67.842	0	front_left_wheel_hub_yaw_p30	0.000	0	322.718	800.702	104	96	300.000	1150.000	-130.700
205	68.147	0	front_left_wheel_hub_yaw_p30	0.000	0	318.449	800.451	104	96	300.000	1150.000	-131.400
206	68.473	0	front_left_wheel_hub_yaw_p30	0.000	0	318.449	800.451	104	96	300.000	1150.000	-131.400
207	68.813	0	front_left_wheel_hub_yaw_p30	0.000	0	318.449	800.451	104	96	300.000	1150.000	-131.400
208	69.144	0	front_left_wheel_hub_yaw_p30	0.000	0	301.726	800.161	104	96	289.990	1150.000	-132.500
209	69.428	0	front_left_wheel_hub_yaw_p30	0.000	0	301.726	800.161	104	96	289.990	1150.000	-132.500
210	69.720	0	front_left_wheel_hub_yaw_p30	0.000	0	301.726	800.161	104	96	289.990	1150.000	-132.500
211	69.996	0	front_left_wheel_hub_yaw_p30	0.000	0	286.219	790.059	103	96	279.980	1140.039	-133.400
212	70.389	0	front_left_wheel_hub_yaw_p30	0.000	0	286.219	790.059	103	96	279.980	1140.039	-133.400
213	70.718	0	front_left_wheel_hub_yaw_p30	0.000	0	286.219	790.059	103	96	279.980	1140.039	-133.400
214	71.018	0	front_left_wheel_hub_yaw_p30	0.000	0	268.268	790.007	103	96	269.971	1140.039	-134.700
215	71.307	0	front_left_wheel_hub_yaw_p30	0.000	0	268.268	790.007	103	96	269.971	1140.039	-134.700
216	71.596	0	front_left_wheel_hub_yaw_p30	0.000	0	268.268	790.007	103	96	269.971	1140.039	-134.700
217	71.916	0	front_left_wheel_hub_yaw_p30	0.000	0	268.268	790.007	103	96	269.971	1140.039	-134.700
218	72.210	0	front_left_wheel_hub_yaw_p30	0.000	0	260.938	780.061	103	96	269.971	1129.980	-135.900
219	72.499	0	front_left_wheel_hub_yaw_p30	0.000	0	260.938	780.061	103	96	269.971	1129.980	-135.900
220	72.785	0	front_left_wheel_hub_yaw_p30	0.000	0	260.938	780.061	103	96	269.971	1129.980	-135.900
221	73.123	0	front_left_wheel_hub_yaw_p30	0.000	0	231.810	780.418	102	96	250.000	1129.980	-137.400
222	73.490	0	front_left_wheel_hub_yaw_p30	0.000	0	231.810	780.418	102	96	250.000	1129.980	-137.400
223	73.820	0	front_left_wheel_hub_yaw_p30	0.000	0	231.810	780.418	102	96	250.000	1129.980	-137.400
224	74.152	0	front_left_wheel_hub_yaw_p30	0.000	0	212.656	771.053	102	95	239.990	1120.020	-138.900
225	74.433	0	front_left_wheel_hub_yaw_p30	0.000	0	212.656	771.053	102	95	239.990	1120.020	-138.900
226	74.726	0	front_left_wheel_hub_yaw_p30	0.000	0	212.656	771.053	102	95	239.990	1120.020	-138.900
227	75.020	0	front_left_wheel_hub_yaw_p30	0.000	0	192.914	771.952	101	95	229.980	1120.020	-140.500
