sample_idx,sensor_idx,distance_cm,x_cm,y_cm,z_cm
202,6,487.149994,-794.363892,-1061.787964,-65.882080
202,7,476.920013,246.896057,-1197.416748,-23.119852
202,8,423.920013,-578.035889,-171.408463,-4.992784
202,10,339.670013,414.234161,-288.936768,139.996399
202,11,329.970001,325.216095,-193.700897,139.996399
202,12,694.080017,17.651974,343.197357,139.996399
203,3,620.539978,-1002.287231,-973.055969,-72.240768
203,5,489.829987,-702.266296,-1180.210571,-67.014694
203,6,487.149994,-794.363892,-1061.787964,-65.882080
203,7,476.920013,246.896057,-1197.416748,-23.119852
203,8,423.920013,-578.035889,-171.408463,-4.992784
203,10,339.670013,414.234161,-288.936768,139.996399
203,11,329.970001,325.216095,-193.700897,139.996399
203,12,694.080017,17.651974,343.197357,139.996399
204,3,620.539978,-1002.287231,-973.055969,-72.240768
204,5,489.829987,-702.266296,-1180.210571,-67.014694
204,6,487.149994,-794.363892,-1061.787964,-65.882080
204,7,476.920013,246.896057,-1197.416748,-23.119852
204,8,423.920013,-578.035889,-171.408463,-4.992784
204,10,339.670013,414.234161,-288.936768,139.996399
204,11,329.970001,325.216095,-193.700897,139.996399
204,12,694.080017,17.651974,343.197357,139.996399
205,3,620.539978,-1002.287231,-973.055969,-72.240768
205,5,489.829987,-702.266296,-1180.210571,-67.014694
205,6,487.149994,-794.363892,-1061.787964,-65.882080
205,7,476.920013,246.896057,-1197.416748,-23.119852
205,8,423.920013,-578.035889,-171.408463,-4.992784
205,10,339.670013,414.234161,-288.936768,139.996399
205,11,329.970001,325.216095,-193.700897,139.996399
205,12,694.080017,17.651974,343.197357,139.996399
206,3,620.539978,-1002.287231,-973.055969,-72.240768
206,5,489.829987,-702.266296,-1180.210571,-67.014694
206,6,487.149994,-794.363892,-1061.787964,-65.882080
206,7,476.920013,246.896057,-1197.416748,-23.119852
206,8,423.920013,-578.035889,-171.408463,-4.992784
206,10,339.670013,414.234161,-288.936768,139.996399
206,11,329.970001,325.216095,-193.700897,139.996399
206,12,694.080017,17.651974,343.197357,139.996399
207,3,620.539978,-1002.287231,-973.055969,-72.240768
207,5,489.829987,-702.266296,-1180.210571,-67.014694
207,6,487.149994,-794.363892,-1061.787964,-65.882080
207,7,476.920013,246.896057,-1197.416748,-23.119852
207,8,423.920013,-578.035889,-171.408463,-4.992784
207,10,339.670013,414.234161,-288.936768,139.996399
207,11,329.970001,325.216095,-193.700897,139.996399
207,12,694.080017,17.651974,343.197357,139.996399
208,3,620.539978,-1002.287231,-973.055969,-72.240768
208,5,489.829987,-702.266296,-1180.210571,-67.014694
208,6,487.149994,-794.363892,-1061.787964,-65.882080
208,7,476.920013,246.896057,-1197.416748,-23.119852
208,8,423.920013,-578.035889,-171.408463,-4.992784
208,10,339.670013,414.234161,-288.936768,139.996399
208,11,329.970001,325.216095,-193.700897,139.996399
208,12,694.080017,17.651974,343.197357,139.996399
209,1,766.130005,-830.762390,-1596.903442,-112.037895
209,3,582.280029,-1068.812744,-1040.119141,-49.157497
209,5,466.070007,-786.402771,-1245.859985,-46.975697
209,6,462.700012,-877.805542,-1126.885742,-45.551476
209,7,484.200012,150.199677,-1283.525635,-15.612158
209,8,422.609985,-676.447754,-251.700897,5.452872
209,9,851.679993,938.068848,-815.631042,149.994003
209,10,423.630005,380.370911,-317.504852,149.994003
209,11,418.029999,294.718933,-219.550278,149.994003
209,12,755.229980,-68.650177,322.789703,149.994003
209,13,912.570007,-923.641663,-1749.662964,-8.472118
209,16,875.989990,-1400.403320,-1037.226929,149.994003
210,1,766.130005,-830.762390,-1596.903442,-112.037895
210,3,582.280029,-1068.812744,-1040.119141,-49.157497
210,5,466.070007,-786.402771,-1245.859985,-46.975697
210,6,462.700012,-877.805542,-1126.885742,-45.551476
210,7,484.200012,150.199677,-1283.525635,-15.612158
210,8,422.609985,-676.447754,-251.700897,5.452872
210,9,851.679993,938.068848,-815.631042,149.994003
210,10,423.630005,380.370911,-317.504852,149.994003
210,11,418.029999,294.718933,-219.550278,149.994003
210,12,755.229980,-68.650177,322.789703,149.994003
210,13,912.570007,-923.641663,-1749.662964,-8.472118
210,16,875.989990,-1400.403320,-1037.226929,149.994003
211,1,766.130005,-830.762390,-1596.903442,-112.037895
211,3,582.280029,-1068.812744,-1040.119141,-49.157497
211,5,466.070007,-786.402771,-1245.859985,-46.975697
211,6,462.700012,-877.805542,-1126.885742,-45.551476
211,7,484.200012,150.199677,-1283.525635,-15.612158
211,8,422.609985,-676.447754,-251.700897,5.452872
211,9,851.679993,938.068848,-815.631042,149.994003
211,10,423.630005,380.370911,-317.504852,149.994003
211,11,418.029999,294.718933,-219.550278,149.994003
211,12,755.229980,-68.650177,322.789703,149.994003
211,13,912.570007,-923.641663,-1749.662964,-8.472118
211,16,875.989990,-1400.403320,-1037.226929,149.994003
212,1,766.130005,-830.762390,-1596.903442,-112.037895
212,3,582.280029,-1068.812744,-1040.119141,-49.157497
212,5,466.070007,-786.402771,-1245.859985,-46.975697
212,6,462.700012,-877.805542,-1126.885742,-45.551476
212,7,484.200012,150.199677,-1283.525635,-15.612158
212,8,422.609985,-676.447754,-251.700897,5.452872
212,9,851.679993,938.068848,-815.631042,149.994003
212,10,423.630005,380.370911,-317.504852,149.994003
212,11,418.029999,294.718933,-219.550278,149.994003
212,12,755.229980,-68.650177,322.789703,149.994003
212,13,912.570007,-923.641663,-1749.662964,-8.472118
212,16,875.989990,-1400.403320,-1037.226929,149.994003
213,1,766.130005,-830.762390,-1596.903442,-112.037895
213,3,582.280029,-1068.812744,-1040.119141,-49.157497
213,5,466.070007,-786.402771,-1245.859985,-46.975697
213,6,462.700012,-877.805542,-1126.885742,-45.551476
213,7,484.200012,150.199677,-1283.525635,-15.612158
213,8,422.609985,-676.447754,-251.700897,5.452872
213,9,851.679993,938.068848,-815.631042,149.994003
213,10,423.630005,380.370911,-317.504852,149.994003
213,11,418.029999,294.718933,-219.550278,149.994003
213,12,755.229980,-68.650177,322.789703,149.994003
213,13,912.570007,-923.641663,-1749.662964,-8.472118
213,16,875.989990,-1400.403320,-1037.226929,149.994003
214,1,766.130005,-830.762390,-1596.903442,-112.037895
214,3,582.280029,-1068.812744,-1040.119141,-49.157497
214,5,466.070007,-786.402771,-1245.859985,-46.975697
214,6,462.700012,-877.805542,-1126.885742,-45.551476
214,7,484.200012,150.199677,-1283.525635,-15.612158
214,8,422.609985,-676.447754,-251.700897,5.452872
214,9,851.679993,938.068848,-815.631042,149.994003
214,10,423.630005,380.370911,-317.504852,149.994003
214,11,418.029999,294.718933,-219.550278,149.994003
214,12,755.229980,-68.650177,322.789703,149.994003
214,13,912.570007,-923.641663,-1749.662964,-8.472118
214,16,875.989990,-1400.403320,-1037.226929,149.994003
215,1,766.130005,-830.762390,-1596.903442,-112.037895
215,3,582.280029,-1068.812744,-1040.119141,-49.157497
215,5,466.070007,-786.402771,-1245.859985,-46.975697
215,6,462.700012,-877.805542,-1126.885742,-45.551476
215,7,484.200012,150.199677,-1283.525635,-15.612158
215,8,422.609985,-676.447754,-251.700897,5.452872
215,9,851.679993,938.068848,-815.631042,149.994003
215,10,423.630005,380.370911,-317.504852,149.994003
215,11,418.029999,294.718933,-219.550278,149.994003
215,12,755.229980,-68.650177,322.789703,149.994003
215,13,912.570007,-923.641663,-1749.662964,-8.472118
215,16,875.989990,-1400.403320,-1037.226929,149.994003
216,1,766.130005,-830.762390,-1596.903442,-112.037895
216,3,582.280029,-1068.812744,-1040.119141,-49.157497
216,5,466.070007,-786.402771,-1245.859985,-46.975697
216,6,462.700012,-877.805542,-1126.885742,-45.551476
216,7,484.200012,150.199677,-1283.525635,-15.612158
216,8,422.609985,-676.447754,-251.700897,5.452872
216,9,851.679993,938.068848,-815.631042,149.994003
216,10,423.630005,380.370911,-317.504852,149.994003
216,11,418.029999,294.718933,-219.550278,149.994003
216,12,755.229980,-68.650177,322.789703,149.994003
216,13,912.570007,-923.641663,-1749.662964,-8.472118
216,16,875.989990,-1400.403320,-1037.226929,149.994003
217,1,766.130005,-830.762390,-1596.903442,-112.037895
217,3,582.280029,-1068.812744,-1040.119141,-49.157497
217,5,466.070007,-786.402771,-1245.859985,-46.975697
217,6,462.700012,-877.805542,-1126.885742,-45.551476
217,7,484.200012,150.199677,-1283.525635,-15.612158
217,8,422.609985,-676.447754,-251.700897,5.452872
217,9,851.679993,938.068848,-815.631042,149.994003
217,10,423.630005,380.370911,-317.504852,149.994003
217,11,418.029999,294.718933,-219.550278,149.994003
217,12,755.229980,-68.650177,322.789703,149.994003
217,13,912.570007,-923.641663,-1749.662964,-8.472118
217,16,875.989990,-1400.403320,-1037.226929,149.994003
218,1,766.130005,-830.762390,-1596.903442,-112.037895
218,3,582.280029,-1068.812744,-1040.119141,-49.157497
218,5,466.070007,-786.402771,-1245.859985,-46.975697
218,6,462.700012,-877.805542,-1126.885742,-45.551476
218,7,484.200012,150.199677,-1283.525635,-15.612158
218,8,422.609985,-676.447754,-251.700897,5.452872
218,9,851.679993,938.068848,-815.631042,149.994003
218,10,423.630005,380.370911,-317.504852,149.994003
218,11,418.029999,294.718933,-219.550278,149.994003
218,12,755.229980,-68.650177,322.789703,149.994003
218,13,912.570007,-923.641663,-1749.662964,-8.472118
218,16,875.989990,-1400.403320,-1037.226929,149.994003
219,1,766.130005,-830.762390,-1596.903442,-112.037895
219,3,582.280029,-1068.812744,-1040.119141,-49.157497
219,5,466.070007,-786.402771,-1245.859985,-46.975697
219,6,462.700012,-877.805542,-1126.885742,-45.551476
219,7,484.200012,150.199677,-1283.525635,-15.612158
219,8,422.609985,-676.447754,-251.700897,5.452872
219,9,851.679993,938.068848,-815.631042,149.994003
219,10,423.630005,380.370911,-317.504852,149.994003
219,11,418.029999,294.718933,-219.550278,149.994003
219,12,755.229980,-68.650177,322.789703,149.994003
219,13,912.570007,-923.641663,-1749.662964,-8.472118
219,16,875.989990,-1400.403320,-1037.226929,149.994003
220,1,766.130005,-830.762390,-1596.903442,-112.037895
220,3,582.280029,-1068.812744,-1040.119141,-49.157497
220,5,466.070007,-786.402771,-1245.859985,-46.975697
220,6,462.700012,-877.805542,-1126.885742,-45.551476
220,7,484.200012,150.199677,-1283.525635,-15.612158
220,8,422.609985,-676.447754,-251.700897,5.452872
220,9,851.679993,938.068848,-815.631042,149.994003
220,10,423.630005,380.370911,-317.504852,149.994003
220,11,418.029999,294.718933,-219.550278,149.994003
220,12,755.229980,-68.650177,322.789703,149.994003
220,13,912.570007,-923.641663,-1749.662964,-8.472118
220,16,875.989990,-1400.403320,-1037.226929,149.994003
221,1,693.030029,-896.503113,-1617.237305,-87.036232
221,3,536.630005,-1128.713745,-1104.987549,-33.544270
221,5,415.119995,-851.231934,-1296.094971,-25.443291
221,6,425.660004,-952.279358,-1184.826416,-29.897692
221,7,449.089996,28.632082,-1338.419434,-3.603825
221,8,433.179993,-781.826416,-323.175262,1.837717
221,9,729.559998,715.816589,-894.701416,149.994003
221,10,511.230011,349.533722,-343.934418,149.994003
221,11,526.020020,279.988068,-233.109543,149.994003
221,12,890.559998,-140.081314,375.151184,149.994003
221,13,786.619995,-960.813599,-1722.594604,13.398871
221,15,853.190002,-898.828857,-1834.169800,149.994003
221,16,749.239990,-1384.806274,-1064.454834,149.994003
222,1,693.030029,-896.503113,-1617.237305,-87.036232
222,3,536.630005,-1128.713745,-1104.987549,-33.544270
222,5,415.119995,-851.231934,-1296.094971,-25.443291
222,6,425.660004,-952.279358,-1184.826416,-29.897692
222,7,449.089996,28.632082,-1338.419434,-3.603825
222,8,433.179993,-781.826416,-323.175262,1.837717
222,9,729.559998,715.816589,-894.701416,149.994003
222,10,511.230011,349.533722,-343.934418,149.994003
222,11,526.020020,279.988068,-233.109543,149.994003
222,12,890.559998,-140.081314,375.151184,149.994003
222,13,786.619995,-960.813599,-1722.594604,13.398871
222,15,853.190002,-898.828857,-1834.169800,149.994003
222,16,749.239990,-1384.806274,-1064.454834,149.994003
223,1,693.030029,-896.503113,-1617.237305,-87.036232
223,3,536.630005,-1128.713745,-1104.987549,-33.544270
223,5,415.119995,-851.231934,-1296.094971,-25.443291
223,6,425.660004,-952.279358,-1184.826416,-29.897692
223,7,449.089996,28.632082,-1338.419434,-3.603825
223,8,433.179993,-781.826416,-323.175262,1.837717
223,9,729.559998,715.816589,-894.701416,149.994003
223,10,511.230011,349.533722,-343.934418,149.994003
223,11,526.020020,279.988068,-233.109543,149.994003
223,12,890.559998,-140.081314,375.151184,149.994003
223,13,786.619995,-960.813599,-1722.594604,13.398871
223,15,853.190002,-898.828857,-1834.169800,149.994003
223,16,749.239990,-1384.806274,-1064.454834,149.994003
224,1,693.030029,-896.503113,-1617.237305,-87.036232
224,3,536.630005,-1128.713745,-1104.987549,-33.544270
224,5,415.119995,-851.231934,-1296.094971,-25.443291
224,6,425.660004,-952.279358,-1184.826416,-29.897692
224,7,449.089996,28.632082,-1338.419434,-3.603825
224,8,433.179993,-781.826416,-323.175262,1.837717
224,9,729.559998,715.816589,-894.701416,149.994003
224,10,511.230011,349.533722,-343.934418,149.994003
224,11,526.020020,279.988068,-233.109543,149.994003
224,12,890.559998,-140.081314,375.151184,149.994003
224,13,786.619995,-960.813599,-1722.594604,13.398871
224,15,853.190002,-898.828857,-1834.169800,149.994003
224,16,749.239990,-1384.806274,-1064.454834,149.994003
225,1,693.030029,-896.503113,-1617.237305,-87.036232
225,3,536.630005,-1128.713745,-1104.987549,-33.544270
225,5,415.119995,-851.231934,-1296.094971,-25.443291
225,6,425.660004,-952.279358,-1184.826416,-29.897692
225,7,449.089996,28.632082,-1338.419434,-3.603825
225,8,433.179993,-781.826416,-323.175262,1.837717
225,9,729.559998,715.816589,-894.701416,149.994003
225,10,511.230011,349.533722,-343.934418,149.994003
225,11,526.020020,279.988068,-233.109543,149.994003
225,12,890.559998,-140.081314,375.151184,149.994003
225,13,786.619995,-960.813599,-1722.594604,13.398871
225,15,853.190002,-898.828857,-1834.169800,149.994003
225,16,749.239990,-1384.806274,-1064.454834,149.994003
226,1,693.030029,-896.503113,-1617.237305,-87.036232
226,3,536.630005,-1128.713745,-1104.987549,-33.544270
226,5,415.119995,-851.231934,-1296.094971,-25.443291
226,6,425.660004,-952.279358,-1184.826416,-29.897692
226,7,449.089996,28.632082,-1338.419434,-3.603825
226,8,433.179993,-781.826416,-323.175262,1.837717
226,9,729.559998,715.816589,-894.701416,149.994003
226,10,511.230011,349.533722,-343.934418,149.994003
226,11,526.020020,279.988068,-233.109543,149.994003
226,12,890.559998,-140.081314,375.151184,149.994003
226,13,786.619995,-960.813599,-1722.594604,13.398871
226,15,853.190002,-898.828857,-1834.169800,149.994003
226,16,749.239990,-1384.806274,-1064.454834,149.994003
227,1,693.030029,-896.503113,-1617.237305,-87.036232
227,3,536.630005,-1128.713745,-1104.987549,-33.544270
227,5,415.119995,-851.231934,-1296.094971,-25.443291
227,6,425.660004,-952.279358,-1184.826416,-29.897692
227,7,449.089996,28.632082,-1338.419434,-3.603825
227,8,433.179993,-781.826416,-323.175262,1.837717
227,9,729.559998,715.816589,-894.701416,149.994003
227,10,511.230011,349.533722,-343.934418,149.994003
227,11,526.020020,279.988068,-233.109543,149.994003
227,12,890.559998,-140.081314,375.151184,149.994003
227,13,786.619995,-960.813599,-1722.594604,13.398871
227,15,853.190002,-898.828857,-1834.169800,149.994003
227,16,749.239990,-1384.806274,-1064.454834,149.994003
228,1,693.030029,-896.503113,-1617.237305,-87.036232
228,3,536.630005,-1128.713745,-1104.987549,-33.544270
228,5,415.119995,-851.231934,-1296.094971,-25.443291
228,6,425.660004,-952.279358,-1184.826416,-29.897692
228,7,449.089996,28.632082,-1338.419434,-3.603825
228,8,433.179993,-781.826416,-323.175262,1.837717
228,9,729.559998,715.816589,-894.701416,149.994003
228,10,511.230011,349.533722,-343.934418,149.994003
228,11,526.020020,279.988068,-233.109543,149.994003
228,12,890.559998,-140.081314,375.151184,149.994003
228,13,786.619995,-960.813599,-1722.594604,13.398871
228,15,853.190002,-898.828857,-1834.169800,149.994003
228,16,749.239990,-1384.806274,-1064.454834,149.994003
229,1,693.030029,-896.503113,-1617.237305,-87.036232
229,3,536.630005,-1128.713745,-1104.987549,-33.544270
229,5,415.119995,-851.231934,-1296.094971,-25.443291
229,6,425.660004,-952.279358,-1184.826416,-29.897692
229,7,449.089996,28.632082,-1338.419434,-3.603825
229,8,433.179993,-781.826416,-323.175262,1.837717
229,9,729.559998,715.816589,-894.701416,149.994003
229,10,511.230011,349.533722,-343.934418,149.994003
229,11,526.020020,279.988068,-233.109543,149.994003
229,12,890.559998,-140.081314,375.151184,149.994003
229,13,786.619995,-960.813599,-1722.594604,13.398871
229,15,853.190002,-898.828857,-1834.169800,149.994003
229,16,749.239990,-1384.806274,-1064.454834,149.994003
230,1,693.030029,-896.503113,-1617.237305,-87.036232
230,3,536.630005,-1128.713745,-1104.987549,-33.544270
230,5,415.119995,-851.231934,-1296.094971,-25.443291
230,6,425.660004,-952.279358,-1184.826416,-29.897692
230,7,449.089996,28.632082,-1338.419434,-3.603825
230,8,433.179993,-781.826416,-323.175262,1.837717
230,9,729.559998,715.816589,-894.701416,149.994003
230,10,511.230011,349.533722,-343.934418,149.994003
230,11,526.020020,279.988068,-233.109543,149.994003
230,12,890.559998,-140.081314,375.151184,149.994003
230,13,786.619995,-960.813599,-1722.594604,13.398871
230,15,853.190002,-898.828857,-1834.169800,149.994003
230,16,749.239990,-1384.806274,-1064.454834,149.994003
231,1,693.030029,-896.503113,-1617.237305,-87.036232
231,3,536.630005,-1128.713745,-1104.987549,-33.544270
231,5,415.119995,-851.231934,-1296.094971,-25.443291
231,6,425.660004,-952.279358,-1184.826416,-29.897692
231,7,449.089996,28.632082,-1338.419434,-3.603825
231,8,433.179993,-781.826416,-323.175262,1.837717
231,9,729.559998,715.816589,-894.701416,149.994003
231,10,511.230011,349.533722,-343.934418,149.994003
231,11,526.020020,279.988068,-233.109543,149.994003
231,12,890.559998,-140.081314,375.151184,149.994003
231,13,786.619995,-960.813599,-1722.594604,13.398871
231,15,853.190002,-898.828857,-1834.169800,149.994003
231,16,749.239990,-1384.806274,-1064.454834,149.994003
232,1,693.030029,-896.503113,-1617.237305,-87.036232
232,3,536.630005,-1128.713745,-1104.987549,-33.544270
232,5,415.119995,-851.231934,-1296.094971,-25.443291
232,6,425.660004,-952.279358,-1184.826416,-29.897692
232,7,449.089996,28.632082,-1338.419434,-3.603825
232,8,433.179993,-781.826416,-323.175262,1.837717
232,9,729.559998,715.816589,-894.701416,149.994003
232,10,511.230011,349.533722,-343.934418,149.994003
232,11,526.020020,279.988068,-233.109543,149.994003
232,12,890.559998,-140.081314,375.151184,149.994003
232,13,786.619995,-960.813599,-1722.594604,13.398871
232,15,853.190002,-898.828857,-1834.169800,149.994003
232,16,749.239990,-1384.806274,-1064.454834,149.994003
233,1,714.929993,-1008.681152,-1713.809326,-84.528862
233,3,533.789978,-1226.713989,-1182.761719,-22.575325
233,5,471.049988,-991.767212,-1406.755005,-39.082726
233,6,418.420013,-1047.814819,-1259.670532,-16.840340
233,7,265.489990,-179.709061,-1284.038330,69.188675
233,8,447.769989,-889.528381,-391.673157,6.845244
233,9,332.869995,219.095642,-966.157593,159.991592
233,10,460.690002,210.775528,-456.598206,159.991592
233,11,513.030029,170.810364,-322.276703,159.991592
233,12,965.010010,-223.187836,367.758057,159.991592
233,13,696.570007,-1016.086548,-1725.893921,39.033489
233,15,747.359985,-937.682678,-1828.118652,159.991592
234,1,714.929993,-1008.681152,-1713.809326,-84.528862
234,3,533.789978,-1226.713989,-1182.761719,-22.575325
234,5,471.049988,-991.767212,-1406.755005,-39.082726
234,6,418.420013,-1047.814819,-1259.670532,-16.840340
234,7,265.489990,-179.709061,-1284.038330,69.188675
234,8,447.769989,-889.528381,-391.673157,6.845244
234,9,332.869995,219.095642,-966.157593,159.991592
234,10,460.690002,210.775528,-456.598206,159.991592
234,11,513.030029,170.810364,-322.276703,159.991592
234,12,965.010010,-223.187836,367.758057,159.991592
234,13,696.570007,-1016.086548,-1725.893921,39.033489
234,15,747.359985,-937.682678,-1828.118652,159.991592
235,1,714.929993,-1008.681152,-1713.809326,-84.528862
235,3,533.789978,-1226.713989,-1182.761719,-22.575325
235,5,471.049988,-991.767212,-1406.755005,-39.082726
235,6,418.420013,-1047.814819,-1259.670532,-16.840340
235,7,265.489990,-179.709061,-1284.038330,69.188675
235,8,447.769989,-889.528381,-391.673157,6.845244
235,9,332.869995,219.095642,-966.157593,159.991592
235,10,460.690002,210.775528,-456.598206,159.991592
235,11,513.030029,170.810364,-322.276703,159.991592
235,12,965.010010,-223.187836,367.758057,159.991592
235,13,696.570007,-1016.086548,-1725.893921,39.033489
235,15,747.359985,-937.682678,-1828.118652,159.991592
236,1,714.929993,-1008.681152,-1713.809326,-84.528862
236,3,533.789978,-1226.713989,-1182.761719,-22.575325
236,5,471.049988,-991.767212,-1406.755005,-39.082726
236,6,418.420013,-1047.814819,-1259.670532,-16.840340
236,7,265.489990,-179.709061,-1284.038330,69.188675
236,8,447.769989,-889.528381,-391.673157,6.845244
236,9,332.869995,219.095642,-966.157593,159.991592
236,10,460.690002,210.775528,-456.598206,159.991592
236,11,513.030029,170.810364,-322.276703,159.991592
236,12,965.010010,-223.187836,367.758057,159.991592
236,13,696.570007,-1016.086548,-1725.893921,39.033489
236,15,747.359985,-937.682678,-1828.118652,159.991592
237,1,714.929993,-1008.681152,-1713.809326,-84.528862
237,3,533.789978,-1226.713989,-1182.761719,-22.575325
237,5,471.049988,-991.767212,-1406.755005,-39.082726
237,6,418.420013,-1047.814819,-1259.670532,-16.840340
237,7,265.489990,-179.709061,-1284.038330,69.188675
237,8,447.769989,-889.528381,-391.673157,6.845244
237,9,332.869995,219.095642,-966.157593,159.991592
237,10,460.690002,210.775528,-456.598206,159.991592
237,11,513.030029,170.810364,-322.276703,159.991592
237,12,965.010010,-223.187836,367.758057,159.991592
237,13,696.570007,-1016.086548,-1725.893921,39.033489
237,15,747.359985,-937.682678,-1828.118652,159.991592
238,1,714.929993,-1008.681152,-1713.809326,-84.528862
238,3,533.789978,-1226.713989,-1182.761719,-22.575325
238,5,471.049988,-991.767212,-1406.755005,-39.082726
238,6,418.420013,-1047.814819,-1259.670532,-16.840340
238,7,265.489990,-179.709061,-1284.038330,69.188675
238,8,447.769989,-889.528381,-391.673157,6.845244
238,9,332.869995,219.095642,-966.157593,159.991592
238,10,460.690002,210.775528,-456.598206,159.991592
238,11,513.030029,170.810364,-322.276703,159.991592
238,12,965.010010,-223.187836,367.758057,159.991592
238,13,696.570007,-1016.086548,-1725.893921,39.033489
238,15,747.359985,-937.682678,-1828.118652,159.991592
239,1,714.929993,-1008.681152,-1713.809326,-84.528862
239,3,533.789978,-1226.713989,-1182.761719,-22.575325
239,5,471.049988,-991.767212,-1406.755005,-39.082726
239,6,418.420013,-1047.814819,-1259.670532,-16.840340
239,7,265.489990,-179.709061,-1284.038330,69.188675
239,8,447.769989,-889.528381,-391.673157,6.845244
239,9,332.869995,219.095642,-966.157593,159.991592
239,10,460.690002,210.775528,-456.598206,159.991592
239,11,513.030029,170.810364,-322.276703,159.991592
239,12,965.010010,-223.187836,367.758057,159.991592
239,13,696.570007,-1016.086548,-1725.893921,39.033489
239,15,747.359985,-937.682678,-1828.118652,159.991592
240,1,714.929993,-1008.681152,-1713.809326,-84.528862
240,3,533.789978,-1226.713989,-1182.761719,-22.575325
240,5,471.049988,-991.767212,-1406.755005,-39.082726
240,6,418.420013,-1047.814819,-1259.670532,-16.840340
240,7,265.489990,-179.709061,-1284.038330,69.188675
240,8,447.769989,-889.528381,-391.673157,6.845244
240,9,332.869995,219.095642,-966.157593,159.991592
240,10,460.690002,210.775528,-456.598206,159.991592
240,11,513.030029,170.810364,-322.276703,159.991592
240,12,965.010010,-223.187836,367.758057,159.991592
240,13,696.570007,-1016.086548,-1725.893921,39.033489
240,15,747.359985,-937.682678,-1828.118652,159.991592
241,1,714.929993,-1008.681152,-1713.809326,-84.528862
241,3,533.789978,-1226.713989,-1182.761719,-22.575325
241,5,471.049988,-991.767212,-1406.755005,-39.082726
241,6,418.420013,-1047.814819,-1259.670532,-16.840340
241,7,265.489990,-179.709061,-1284.038330,69.188675
241,8,447.769989,-889.528381,-391.673157,6.845244
241,9,332.869995,219.095642,-966.157593,159.991592
241,10,460.690002,210.775528,-456.598206,159.991592
241,11,513.030029,170.810364,-322.276703,159.991592
241,12,965.010010,-223.187836,367.758057,159.991592
241,13,696.570007,-1016.086548,-1725.893921,39.033489
241,15,747.359985,-937.682678,-1828.118652,159.991592
242,1,714.929993,-1008.681152,-1713.809326,-84.528862
242,3,533.789978,-1226.713989,-1182.761719,-22.575325
242,5,471.049988,-991.767212,-1406.755005,-39.082726
242,6,418.420013,-1047.814819,-1259.670532,-16.840340
242,7,265.489990,-179.709061,-1284.038330,69.188675
242,8,447.769989,-889.528381,-391.673157,6.845244
242,9,332.869995,219.095642,-966.157593,159.991592
242,10,460.690002,210.775528,-456.598206,159.991592
242,11,513.030029,170.810364,-322.276703,159.991592
242,12,965.010010,-223.187836,367.758057,159.991592
242,13,696.570007,-1016.086548,-1725.893921,39.033489
242,15,747.359985,-937.682678,-1828.118652,159.991592
243,1,714.929993,-1008.681152,-1713.809326,-84.528862
243,3,533.789978,-1226.713989,-1182.761719,-22.575325
243,5,471.049988,-991.767212,-1406.755005,-39.082726
243,6,418.420013,-1047.814819,-1259.670532,-16.840340
243,7,265.489990,-179.709061,-1284.038330,69.188675
243,8,447.769989,-889.528381,-391.673157,6.845244
243,9,332.869995,219.095642,-966.157593,159.991592
243,10,460.690002,210.775528,-456.598206,159.991592
243,11,513.030029,170.810364,-322.276703,159.991592
243,12,965.010010,-223.187836,367.758057,159.991592
243,13,696.570007,-1016.086548,-1725.893921,39.033489
243,15,747.359985,-937.682678,-1828.118652,159.991592
244,1,564.900024,-1068.421753,-1657.109619,-33.215588
244,3,531.289978,-1344.084229,-1236.152344,-21.720274
244,5,468.299988,-1116.943604,-1466.997437,-37.920528
244,6,419.829987,-1171.110596,-1320.383423,-17.436218
244,7,214.679993,-331.731354,-1334.427124,86.566719
244,8,406.859985,-960.185974,-488.211975,20.837290
244,9,286.549988,59.622269,-1065.527710,159.991592
244,10,370.570007,42.089912,-612.451477,159.991592
244,11,398.869995,-12.699575,-491.212036,159.991592
244,12,784.409973,-333.806854,103.888168,159.991592
244,13,600.960022,-1101.999756,-1708.033447,55.635986
245,1,564.900024,-1068.421753,-1657.109619,-33.215588
245,3,531.289978,-1344.084229,-1236.152344,-21.720274
245,5,468.299988,-1116.943604,-1466.997437,-37.920528
245,6,419.829987,-1171.110596,-1320.383423,-17.436218
245,7,214.679993,-331.731354,-1334.427124,86.566719
245,8,406.859985,-960.185974,-488.211975,20.837290
245,9,286.549988,59.622269,-1065.527710,159.991592
245,10,370.570007,42.089912,-612.451477,159.991592
245,11,398.869995,-12.699575,-491.212036,159.991592
245,12,784.409973,-333.806854,103.888168,159.991592
245,13,600.960022,-1101.999756,-1708.033447,55.635986
246,1,564.900024,-1068.421753,-1657.109619,-33.215588
246,3,531.289978,-1344.084229,-1236.152344,-21.720274
246,5,468.299988,-1116.943604,-1466.997437,-37.920528
246,6,419.829987,-1171.110596,-1320.383423,-17.436218
246,7,214.679993,-331.731354,-1334.427124,86.566719
246,8,406.859985,-960.185974,-488.211975,20.837290
246,9,286.549988,59.622269,-1065.527710,159.991592
246,10,370.570007,42.089912,-612.451477,159.991592
246,11,398.869995,-12.699575,-491.212036,159.991592
246,12,784.409973,-333.806854,103.888168,159.991592
246,13,600.960022,-1101.999756,-1708.033447,55.635986
247,1,564.900024,-1068.421753,-1657.109619,-33.215588
