sample_idx,sensor_idx,distance_cm,x_cm,y_cm,z_cm
70,1,456.720001,-405.199402,55.304527,-76.208542
70,2,176.039993,-363.765259,370.133087,79.998901
70,3,139.250000,-396.109558,497.067261,32.372597
70,4,346.470001,-660.921570,668.496643,79.998901
70,5,365.660004,-439.475769,215.117569,-74.535698
70,6,158.360001,-384.592102,449.181183,13.073071
70,7,447.609985,403.984497,140.023849,-73.092728
70,8,430.230011,-396.792328,1157.629761,-67.148430
70,9,697.840027,1063.405640,578.837097,79.998901
70,10,348.369995,604.696350,1030.437378,79.998901
70,11,335.399994,514.110718,1124.578125,79.998901
70,12,811.250000,231.879410,1776.003540,79.998901
70,13,302.660004,-336.107849,166.737778,27.442541
70,14,139.929993,-402.713715,494.895905,55.700314
70,15,388.250000,-247.544617,21.959421,79.998901
70,16,235.110001,-534.091675,625.293579,79.998901
71,1,456.720001,-405.199402,55.304527,-76.208542
71,2,176.039993,-363.765259,370.133087,79.998901
71,3,139.250000,-396.109558,497.067261,32.372597
71,4,346.470001,-660.921570,668.496643,79.998901
71,5,365.660004,-439.475769,215.117569,-74.535698
71,6,158.360001,-384.592102,449.181183,13.073071
71,7,447.609985,403.984497,140.023849,-73.092728
71,8,430.230011,-396.792328,1157.629761,-67.148430
71,9,697.840027,1063.405640,578.837097,79.998901
71,10,348.369995,604.696350,1030.437378,79.998901
71,11,335.399994,514.110718,1124.578125,79.998901
71,12,811.250000,231.879410,1776.003540,79.998901
71,13,302.660004,-336.107849,166.737778,27.442541
71,14,139.929993,-402.713715,494.895905,55.700314
71,15,388.250000,-247.544617,21.959421,79.998901
71,16,235.110001,-534.091675,625.293579,79.998901
72,1,456.720001,-405.199402,55.304527,-76.208542
72,2,176.039993,-363.765259,370.133087,79.998901
72,3,139.250000,-396.109558,497.067261,32.372597
72,4,346.470001,-660.921570,668.496643,79.998901
72,5,365.660004,-439.475769,215.117569,-74.535698
72,6,158.360001,-384.592102,449.181183,13.073071
72,7,447.609985,403.984497,140.023849,-73.092728
72,8,430.230011,-396.792328,1157.629761,-67.148430
72,9,697.840027,1063.405640,578.837097,79.998901
72,10,348.369995,604.696350,1030.437378,79.998901
72,11,335.399994,514.110718,1124.578125,79.998901
72,12,811.250000,231.879410,1776.003540,79.998901
72,13,302.660004,-336.107849,166.737778,27.442541
72,14,139.929993,-402.713715,494.895905,55.700314
72,15,388.250000,-247.544617,21.959421,79.998901
72,16,235.110001,-534.091675,625.293579,79.998901
73,1,456.720001,-405.199402,55.304527,-76.208542
73,2,176.039993,-363.765259,370.133087,79.998901
73,3,139.250000,-396.109558,497.067261,32.372597
73,4,346.470001,-660.921570,668.496643,79.998901
73,5,365.660004,-439.475769,215.117569,-74.535698
73,6,158.360001,-384.592102,449.181183,13.073071
73,7,447.609985,403.984497,140.023849,-73.092728
73,8,430.230011,-396.792328,1157.629761,-67.148430
73,9,697.840027,1063.405640,578.837097,79.998901
73,10,348.369995,604.696350,1030.437378,79.998901
73,11,335.399994,514.110718,1124.578125,79.998901
73,12,811.250000,231.879410,1776.003540,79.998901
73,13,302.660004,-336.107849,166.737778,27.442541
73,14,139.929993,-402.713715,494.895905,55.700314
73,15,388.250000,-247.544617,21.959421,79.998901
73,16,235.110001,-534.091675,625.293579,79.998901
74,1,456.720001,-405.199402,55.304527,-76.208542
74,2,176.039993,-363.765259,370.133087,79.998901
74,3,139.250000,-396.109558,497.067261,32.372597
74,4,346.470001,-660.921570,668.496643,79.998901
74,5,365.660004,-439.475769,215.117569,-74.535698
74,6,158.360001,-384.592102,449.181183,13.073071
74,7,447.609985,403.984497,140.023849,-73.092728
74,8,430.230011,-396.792328,1157.629761,-67.148430
74,9,697.840027,1063.405640,578.837097,79.998901
74,10,348.369995,604.696350,1030.437378,79.998901
74,11,335.399994,514.110718,1124.578125,79.998901
74,12,811.250000,231.879410,1776.003540,79.998901
74,13,302.660004,-336.107849,166.737778,27.442541
74,14,139.929993,-402.713715,494.895905,55.700314
74,15,388.250000,-247.544617,21.959421,79.998901
74,16,235.110001,-534.091675,625.293579,79.998901
75,1,456.720001,-405.199402,55.304527,-76.208542
75,2,176.039993,-363.765259,370.133087,79.998901
75,3,139.250000,-396.109558,497.067261,32.372597
75,4,346.470001,-660.921570,668.496643,79.998901
75,5,365.660004,-439.475769,215.117569,-74.535698
75,6,158.360001,-384.592102,449.181183,13.073071
75,7,447.609985,403.984497,140.023849,-73.092728
75,8,430.230011,-396.792328,1157.629761,-67.148430
75,9,697.840027,1063.405640,578.837097,79.998901
75,10,348.369995,604.696350,1030.437378,79.998901
75,11,335.399994,514.110718,1124.578125,79.998901
75,12,811.250000,231.879410,1776.003540,79.998901
75,13,302.660004,-336.107849,166.737778,27.442541
75,14,139.929993,-402.713715,494.895905,55.700314
75,15,388.250000,-247.544617,21.959421,79.998901
75,16,235.110001,-534.091675,625.293579,79.998901
76,1,456.720001,-405.199402,55.304527,-76.208542
76,2,176.039993,-363.765259,370.133087,79.998901
76,3,139.250000,-396.109558,497.067261,32.372597
76,4,346.470001,-660.921570,668.496643,79.998901
76,5,365.660004,-439.475769,215.117569,-74.535698
76,6,158.360001,-384.592102,449.181183,13.073071
76,7,447.609985,403.984497,140.023849,-73.092728
76,8,430.230011,-396.792328,1157.629761,-67.148430
76,9,697.840027,1063.405640,578.837097,79.998901
76,10,348.369995,604.696350,1030.437378,79.998901
76,11,335.399994,514.110718,1124.578125,79.998901
76,12,811.250000,231.879410,1776.003540,79.998901
76,13,302.660004,-336.107849,166.737778,27.442541
76,14,139.929993,-402.713715,494.895905,55.700314
76,15,388.250000,-247.544617,21.959421,79.998901
76,16,235.110001,-534.091675,625.293579,79.998901
77,1,456.720001,-405.199402,55.304527,-76.208542
77,2,176.039993,-363.765259,370.133087,79.998901
77,3,139.250000,-396.109558,497.067261,32.372597
77,4,346.470001,-660.921570,668.496643,79.998901
77,5,365.660004,-439.475769,215.117569,-74.535698
77,6,158.360001,-384.592102,449.181183,13.073071
77,7,447.609985,403.984497,140.023849,-73.092728
77,8,430.230011,-396.792328,1157.629761,-67.148430
77,9,697.840027,1063.405640,578.837097,79.998901
77,10,348.369995,604.696350,1030.437378,79.998901
77,11,335.399994,514.110718,1124.578125,79.998901
77,12,811.250000,231.879410,1776.003540,79.998901
77,13,302.660004,-336.107849,166.737778,27.442541
77,14,139.929993,-402.713715,494.895905,55.700314
77,15,388.250000,-247.544617,21.959421,79.998901
77,16,235.110001,-534.091675,625.293579,79.998901
78,1,456.720001,-405.199402,55.304527,-76.208542
78,2,176.039993,-363.765259,370.133087,79.998901
78,3,139.250000,-396.109558,497.067261,32.372597
78,4,346.470001,-660.921570,668.496643,79.998901
78,5,365.660004,-439.475769,215.117569,-74.535698
78,6,158.360001,-384.592102,449.181183,13.073071
78,7,447.609985,403.984497,140.023849,-73.092728
78,8,430.230011,-396.792328,1157.629761,-67.148430
78,9,697.840027,1063.405640,578.837097,79.998901
78,10,348.369995,604.696350,1030.437378,79.998901
78,11,335.399994,514.110718,1124.578125,79.998901
78,12,811.250000,231.879410,1776.003540,79.998901
78,13,302.660004,-336.107849,166.737778,27.442541
78,14,139.929993,-402.713715,494.895905,55.700314
78,15,388.250000,-247.544617,21.959421,79.998901
78,16,235.110001,-534.091675,625.293579,79.998901
79,1,456.720001,-405.199402,55.304527,-76.208542
79,2,176.039993,-363.765259,370.133087,79.998901
79,3,139.250000,-396.109558,497.067261,32.372597
79,4,346.470001,-660.921570,668.496643,79.998901
79,5,365.660004,-439.475769,215.117569,-74.535698
79,6,158.360001,-384.592102,449.181183,13.073071
79,7,447.609985,403.984497,140.023849,-73.092728
79,8,430.230011,-396.792328,1157.629761,-67.148430
79,9,697.840027,1063.405640,578.837097,79.998901
79,10,348.369995,604.696350,1030.437378,79.998901
79,11,335.399994,514.110718,1124.578125,79.998901
79,12,811.250000,231.879410,1776.003540,79.998901
79,13,302.660004,-336.107849,166.737778,27.442541
79,14,139.929993,-402.713715,494.895905,55.700314
79,15,388.250000,-247.544617,21.959421,79.998901
79,16,235.110001,-534.091675,625.293579,79.998901
80,1,440.329987,-428.742096,138.020660,-70.602821
80,2,281.489990,-457.489197,377.966919,79.998901
80,3,172.729996,-421.040253,557.793457,20.921762
80,4,300.739990,-593.615112,761.387207,79.998901
80,5,403.470001,-486.859131,269.116791,-90.514893
80,6,220.080002,-429.916840,485.640717,-13.010928
80,7,439.420013,371.306427,145.999832,-70.291595
80,8,456.779999,-347.179993,1243.962280,-76.229057
80,9,715.900024,1088.610474,517.092773,79.998901
80,10,271.230011,588.525269,966.853149,79.998901
80,11,267.720001,514.404968,1073.710571,79.998901
80,12,804.909973,344.822876,1778.244873,79.998901
80,13,365.440002,-396.462677,181.169418,16.540909
80,14,172.679993,-428.579163,556.025208,50.013332
80,15,454.450012,-327.943817,29.378880,79.998901
80,16,219.710007,-502.062439,709.551880,79.998901
81,1,440.329987,-428.742096,138.020660,-70.602821
81,2,281.489990,-457.489197,377.966919,79.998901
81,3,172.729996,-421.040253,557.793457,20.921762
81,4,300.739990,-593.615112,761.387207,79.998901
81,5,403.470001,-486.859131,269.116791,-90.514893
81,6,220.080002,-429.916840,485.640717,-13.010928
81,7,439.420013,371.306427,145.999832,-70.291595
81,8,456.779999,-347.179993,1243.962280,-76.229057
81,9,715.900024,1088.610474,517.092773,79.998901
81,10,271.230011,588.525269,966.853149,79.998901
81,11,267.720001,514.404968,1073.710571,79.998901
81,12,804.909973,344.822876,1778.244873,79.998901
81,13,365.440002,-396.462677,181.169418,16.540909
81,14,172.679993,-428.579163,556.025208,50.013332
81,15,454.450012,-327.943817,29.378880,79.998901
81,16,219.710007,-502.062439,709.551880,79.998901
82,1,440.329987,-428.742096,138.020660,-70.602821
82,2,281.489990,-457.489197,377.966919,79.998901
82,3,172.729996,-421.040253,557.793457,20.921762
82,4,300.739990,-593.615112,761.387207,79.998901
82,5,403.470001,-486.859131,269.116791,-90.514893
82,6,220.080002,-429.916840,485.640717,-13.010928
82,7,439.420013,371.306427,145.999832,-70.291595
82,8,456.779999,-347.179993,1243.962280,-76.229057
82,9,715.900024,1088.610474,517.092773,79.998901
82,10,271.230011,588.525269,966.853149,79.998901
82,11,267.720001,514.404968,1073.710571,79.998901
82,12,804.909973,344.822876,1778.244873,79.998901
82,13,365.440002,-396.462677,181.169418,16.540909
82,14,172.679993,-428.579163,556.025208,50.013332
82,15,454.450012,-327.943817,29.378880,79.998901
82,16,219.710007,-502.062439,709.551880,79.998901
83,1,440.329987,-428.742096,138.020660,-70.602821
83,2,281.489990,-457.489197,377.966919,79.998901
83,3,172.729996,-421.040253,557.793457,20.921762
83,4,300.739990,-593.615112,761.387207,79.998901
83,5,403.470001,-486.859131,269.116791,-90.514893
83,6,220.080002,-429.916840,485.640717,-13.010928
83,7,439.420013,371.306427,145.999832,-70.291595
83,8,456.779999,-347.179993,1243.962280,-76.229057
83,9,715.900024,1088.610474,517.092773,79.998901
83,10,271.230011,588.525269,966.853149,79.998901
83,11,267.720001,514.404968,1073.710571,79.998901
83,12,804.909973,344.822876,1778.244873,79.998901
83,13,365.440002,-396.462677,181.169418,16.540909
83,14,172.679993,-428.579163,556.025208,50.013332
83,15,454.450012,-327.943817,29.378880,79.998901
83,16,219.710007,-502.062439,709.551880,79.998901
84,1,440.329987,-428.742096,138.020660,-70.602821
84,2,281.489990,-457.489197,377.966919,79.998901
84,3,172.729996,-421.040253,557.793457,20.921762
84,4,300.739990,-593.615112,761.387207,79.998901
84,5,403.470001,-486.859131,269.116791,-90.514893
84,6,220.080002,-429.916840,485.640717,-13.010928
84,7,439.420013,371.306427,145.999832,-70.291595
84,8,456.779999,-347.179993,1243.962280,-76.229057
84,9,715.900024,1088.610474,517.092773,79.998901
84,10,271.230011,588.525269,966.853149,79.998901
84,11,267.720001,514.404968,1073.710571,79.998901
84,12,804.909973,344.822876,1778.244873,79.998901
84,13,365.440002,-396.462677,181.169418,16.540909
84,14,172.679993,-428.579163,556.025208,50.013332
84,15,454.450012,-327.943817,29.378880,79.998901
84,16,219.710007,-502.062439,709.551880,79.998901
85,1,440.329987,-428.742096,138.020660,-70.602821
85,2,281.489990,-457.489197,377.966919,79.998901
85,3,172.729996,-421.040253,557.793457,20.921762
85,4,300.739990,-593.615112,761.387207,79.998901
85,5,403.470001,-486.859131,269.116791,-90.514893
85,6,220.080002,-429.916840,485.640717,-13.010928
85,7,439.420013,371.306427,145.999832,-70.291595
85,8,456.779999,-347.179993,1243.962280,-76.229057
85,9,715.900024,1088.610474,517.092773,79.998901
85,10,271.230011,588.525269,966.853149,79.998901
85,11,267.720001,514.404968,1073.710571,79.998901
85,12,804.909973,344.822876,1778.244873,79.998901
85,13,365.440002,-396.462677,181.169418,16.540909
85,14,172.679993,-428.579163,556.025208,50.013332
85,15,454.450012,-327.943817,29.378880,79.998901
85,16,219.710007,-502.062439,709.551880,79.998901
86,1,440.329987,-428.742096,138.020660,-70.602821
86,2,281.489990,-457.489197,377.966919,79.998901
86,3,172.729996,-421.040253,557.793457,20.921762
86,4,300.739990,-593.615112,761.387207,79.998901
86,5,403.470001,-486.859131,269.116791,-90.514893
86,6,220.080002,-429.916840,485.640717,-13.010928
86,7,439.420013,371.306427,145.999832,-70.291595
86,8,456.779999,-347.179993,1243.962280,-76.229057
86,9,715.900024,1088.610474,517.092773,79.998901
86,10,271.230011,588.525269,966.853149,79.998901
86,11,267.720001,514.404968,1073.710571,79.998901
86,12,804.909973,344.822876,1778.244873,79.998901
86,13,365.440002,-396.462677,181.169418,16.540909
86,14,172.679993,-428.579163,556.025208,50.013332
86,15,454.450012,-327.943817,29.378880,79.998901
86,16,219.710007,-502.062439,709.551880,79.998901
87,1,440.329987,-428.742096,138.020660,-70.602821
87,2,281.489990,-457.489197,377.966919,79.998901
87,3,172.729996,-421.040253,557.793457,20.921762
87,4,300.739990,-593.615112,761.387207,79.998901
87,5,403.470001,-486.859131,269.116791,-90.514893
87,6,220.080002,-429.916840,485.640717,-13.010928
87,7,439.420013,371.306427,145.999832,-70.291595
87,8,456.779999,-347.179993,1243.962280,-76.229057
87,9,715.900024,1088.610474,517.092773,79.998901
87,10,271.230011,588.525269,966.853149,79.998901
87,11,267.720001,514.404968,1073.710571,79.998901
87,12,804.909973,344.822876,1778.244873,79.998901
87,13,365.440002,-396.462677,181.169418,16.540909
87,14,172.679993,-428.579163,556.025208,50.013332
87,15,454.450012,-327.943817,29.378880,79.998901
87,16,219.710007,-502.062439,709.551880,79.998901
88,1,440.329987,-428.742096,138.020660,-70.602821
88,2,281.489990,-457.489197,377.966919,79.998901
88,3,172.729996,-421.040253,557.793457,20.921762
88,4,300.739990,-593.615112,761.387207,79.998901
88,5,403.470001,-486.859131,269.116791,-90.514893
88,6,220.080002,-429.916840,485.640717,-13.010928
88,7,439.420013,371.306427,145.999832,-70.291595
88,8,456.779999,-347.179993,1243.962280,-76.229057
88,9,715.900024,1088.610474,517.092773,79.998901
88,10,271.230011,588.525269,966.853149,79.998901
88,11,267.720001,514.404968,1073.710571,79.998901
88,12,804.909973,344.822876,1778.244873,79.998901
88,13,365.440002,-396.462677,181.169418,16.540909
88,14,172.679993,-428.579163,556.025208,50.013332
88,15,454.450012,-327.943817,29.378880,79.998901
88,16,219.710007,-502.062439,709.551880,79.998901
89,1,440.329987,-428.742096,138.020660,-70.602821
89,2,281.489990,-457.489197,377.966919,79.998901
89,3,172.729996,-421.040253,557.793457,20.921762
89,4,300.739990,-593.615112,761.387207,79.998901
89,5,403.470001,-486.859131,269.116791,-90.514893
89,6,220.080002,-429.916840,485.640717,-13.010928
89,7,439.420013,371.306427,145.999832,-70.291595
89,8,456.779999,-347.179993,1243.962280,-76.229057
89,9,715.900024,1088.610474,517.092773,79.998901
89,10,271.230011,588.525269,966.853149,79.998901
89,11,267.720001,514.404968,1073.710571,79.998901
89,12,804.909973,344.822876,1778.244873,79.998901
89,13,365.440002,-396.462677,181.169418,16.540909
89,14,172.679993,-428.579163,556.025208,50.013332
89,15,454.450012,-327.943817,29.378880,79.998901
89,16,219.710007,-502.062439,709.551880,79.998901
90,1,493.529999,-486.007416,180.531769,-98.795898
90,2,380.660004,-545.377991,413.109619,70.001297
90,3,237.750000,-464.232239,626.385498,-11.313989
90,4,252.800003,-507.656158,851.921143,70.001297
90,5,394.290009,-489.971680,357.444641,-96.632858
90,6,278.790009,-466.699554,538.872314,-47.820450
90,7,448.100006,348.489807,140.089981,-83.257927
90,8,447.510010,-259.168243,1302.432983,-83.056137
90,9,724.520020,1103.222778,444.792480,70.001297
90,10,289.029999,656.768799,951.303833,70.001297
90,11,284.700012,592.703064,1064.504272,70.001297
90,12,838.099976,490.280853,1805.043335,70.001297
90,13,474.339996,-488.277924,178.045227,-12.366976
90,14,234.279999,-471.476898,625.418823,29.319006
90,15,559.739990,-440.085968,28.220648,70.001297
90,16,229.779999,-479.324066,791.210022,70.001297
91,1,493.529999,-486.007416,180.531769,-98.795898
91,2,380.660004,-545.377991,413.109619,70.001297
91,3,237.750000,-464.232239,626.385498,-11.313989
91,4,252.800003,-507.656158,851.921143,70.001297
91,5,394.290009,-489.971680,357.444641,-96.632858
91,6,278.790009,-466.699554,538.872314,-47.820450
91,7,448.100006,348.489807,140.089981,-83.257927
91,8,447.510010,-259.168243,1302.432983,-83.056137
91,9,724.520020,1103.222778,444.792480,70.001297
91,10,289.029999,656.768799,951.303833,70.001297
91,11,284.700012,592.703064,1064.504272,70.001297
91,12,838.099976,490.280853,1805.043335,70.001297
91,13,474.339996,-488.277924,178.045227,-12.366976
91,14,234.279999,-471.476898,625.418823,29.319006
91,15,559.739990,-440.085968,28.220648,70.001297
91,16,229.779999,-479.324066,791.210022,70.001297
92,1,493.529999,-486.007416,180.531769,-98.795898
92,2,380.660004,-545.377991,413.109619,70.001297
92,3,237.750000,-464.232239,626.385498,-11.313989
92,4,252.800003,-507.656158,851.921143,70.001297
92,5,394.290009,-489.971680,357.444641,-96.632858
92,6,278.790009,-466.699554,538.872314,-47.820450
92,7,448.100006,348.489807,140.089981,-83.257927
92,8,447.510010,-259.168243,1302.432983,-83.056137
92,9,724.520020,1103.222778,444.792480,70.001297
92,10,289.029999,656.768799,951.303833,70.001297
92,11,284.700012,592.703064,1064.504272,70.001297
92,12,838.099976,490.280853,1805.043335,70.001297
92,13,474.339996,-488.277924,178.045227,-12.366976
92,14,234.279999,-471.476898,625.418823,29.319006
92,15,559.739990,-440.085968,28.220648,70.001297
92,16,229.779999,-479.324066,791.210022,70.001297
93,1,493.529999,-486.007416,180.531769,-98.795898
93,2,380.660004,-545.377991,413.109619,70.001297
93,3,237.750000,-464.232239,626.385498,-11.313989
93,4,252.800003,-507.656158,851.921143,70.001297
93,5,394.290009,-489.971680,357.444641,-96.632858
93,6,278.790009,-466.699554,538.872314,-47.820450
93,7,448.100006,348.489807,140.089981,-83.257927
93,8,447.510010,-259.168243,1302.432983,-83.056137
93,9,724.520020,1103.222778,444.792480,70.001297
93,10,289.029999,656.768799,951.303833,70.001297
93,11,284.700012,592.703064,1064.504272,70.001297
93,12,838.099976,490.280853,1805.043335,70.001297
93,13,474.339996,-488.277924,178.045227,-12.366976
93,14,234.279999,-471.476898,625.418823,29.319006
93,15,559.739990,-440.085968,28.220648,70.001297
93,16,229.779999,-479.324066,791.210022,70.001297
94,1,493.529999,-486.007416,180.531769,-98.795898
94,2,380.660004,-545.377991,413.109619,70.001297
94,3,237.750000,-464.232239,626.385498,-11.313989
94,4,252.800003,-507.656158,851.921143,70.001297
94,5,394.290009,-489.971680,357.444641,-96.632858
94,6,278.790009,-466.699554,538.872314,-47.820450
94,7,448.100006,348.489807,140.089981,-83.257927
94,8,447.510010,-259.168243,1302.432983,-83.056137
94,9,724.520020,1103.222778,444.792480,70.001297
94,10,289.029999,656.768799,951.303833,70.001297
94,11,284.700012,592.703064,1064.504272,70.001297
94,12,838.099976,490.280853,1805.043335,70.001297
94,13,474.339996,-488.277924,178.045227,-12.366976
94,14,234.279999,-471.476898,625.418823,29.319006
94,15,559.739990,-440.085968,28.220648,70.001297
94,16,229.779999,-479.324066,791.210022,70.001297
95,1,493.529999,-486.007416,180.531769,-98.795898
95,2,380.660004,-545.377991,413.109619,70.001297
95,3,237.750000,-464.232239,626.385498,-11.313989
95,4,252.800003,-507.656158,851.921143,70.001297
95,5,394.290009,-489.971680,357.444641,-96.632858
95,6,278.790009,-466.699554,538.872314,-47.820450
95,7,448.100006,348.489807,140.089981,-83.257927
95,8,447.510010,-259.168243,1302.432983,-83.056137
95,9,724.520020,1103.222778,444.792480,70.001297
95,10,289.029999,656.768799,951.303833,70.001297
95,11,284.700012,592.703064,1064.504272,70.001297
95,12,838.099976,490.280853,1805.043335,70.001297
95,13,474.339996,-488.277924,178.045227,-12.366976
95,14,234.279999,-471.476898,625.418823,29.319006
95,15,559.739990,-440.085968,28.220648,70.001297
95,16,229.779999,-479.324066,791.210022,70.001297
96,1,493.529999,-486.007416,180.531769,-98.795898
96,2,380.660004,-545.377991,413.109619,70.001297
96,3,237.750000,-464.232239,626.385498,-11.313989
96,4,252.800003,-507.656158,851.921143,70.001297
96,5,394.290009,-489.971680,357.444641,-96.632858
96,6,278.790009,-466.699554,538.872314,-47.820450
96,7,448.100006,348.489807,140.089981,-83.257927
96,8,447.510010,-259.168243,1302.432983,-83.056137
96,9,724.520020,1103.222778,444.792480,70.001297
96,10,289.029999,656.768799,951.303833,70.001297
96,11,284.700012,592.703064,1064.504272,70.001297
96,12,838.099976,490.280853,1805.043335,70.001297
96,13,474.339996,-488.277924,178.045227,-12.366976
96,14,234.279999,-471.476898,625.418823,29.319006
96,15,559.739990,-440.085968,28.220648,70.001297
96,16,229.779999,-479.324066,791.210022,70.001297
97,1,493.529999,-486.007416,180.531769,-98.795898
97,2,380.660004,-545.377991,413.109619,70.001297
97,3,237.750000,-464.232239,626.385498,-11.313989
97,4,252.800003,-507.656158,851.921143,70.001297
97,5,394.290009,-489.971680,357.444641,-96.632858
97,6,278.790009,-466.699554,538.872314,-47.820450
97,7,448.100006,348.489807,140.089981,-83.257927
97,8,447.510010,-259.168243,1302.432983,-83.056137
97,9,724.520020,1103.222778,444.792480,70.001297
97,10,289.029999,656.768799,951.303833,70.001297
97,11,284.700012,592.703064,1064.504272,70.001297
97,12,838.099976,490.280853,1805.043335,70.001297
97,13,474.339996,-488.277924,178.045227,-12.366976
97,14,234.279999,-471.476898,625.418823,29.319006
97,15,559.739990,-440.085968,28.220648,70.001297
97,16,229.779999,-479.324066,791.210022,70.001297
98,1,493.529999,-486.007416,180.531769,-98.795898
98,2,380.660004,-545.377991,413.109619,70.001297
98,3,237.750000,-464.232239,626.385498,-11.313989
98,4,252.800003,-507.656158,851.921143,70.001297
98,5,394.290009,-489.971680,357.444641,-96.632858
98,6,278.790009,-466.699554,538.872314,-47.820450
98,7,448.100006,348.489807,140.089981,-83.257927
98,8,447.510010,-259.168243,1302.432983,-83.056137
98,9,724.520020,1103.222778,444.792480,70.001297
98,10,289.029999,656.768799,951.303833,70.001297
98,11,284.700012,592.703064,1064.504272,70.001297
98,12,838.099976,490.280853,1805.043335,70.001297
98,13,474.339996,-488.277924,178.045227,-12.366976
98,14,234.279999,-471.476898,625.418823,29.319006
98,15,559.739990,-440.085968,28.220648,70.001297
98,16,229.779999,-479.324066,791.210022,70.001297
99,1,493.529999,-486.007416,180.531769,-98.795898
99,2,380.660004,-545.377991,413.109619,70.001297
99,3,237.750000,-464.232239,626.385498,-11.313989
99,4,252.800003,-507.656158,851.921143,70.001297
99,5,394.290009,-489.971680,357.444641,-96.632858
99,6,278.790009,-466.699554,538.872314,-47.820450
99,7,448.100006,348.489807,140.089981,-83.257927
99,8,447.510010,-259.168243,1302.432983,-83.056137
99,9,724.520020,1103.222778,444.792480,70.001297
99,10,289.029999,656.768799,951.303833,70.001297
99,11,284.700012,592.703064,1064.504272,70.001297
99,12,838.099976,490.280853,1805.043335,70.001297
99,13,474.339996,-488.277924,178.045227,-12.366976
99,14,234.279999,-471.476898,625.418823,29.319006
99,15,559.739990,-440.085968,28.220648,70.001297
99,16,229.779999,-479.324066,791.210022,70.001297
100,1,493.529999,-486.007416,180.531769,-98.795898
100,2,380.660004,-545.377991,413.109619,70.001297
100,3,237.750000,-464.232239,626.385498,-11.313989
100,4,252.800003,-507.656158,851.921143,70.001297
100,5,394.290009,-489.971680,357.444641,-96.632858
100,6,278.790009,-466.699554,538.872314,-47.820450
100,7,448.100006,348.489807,140.089981,-83.257927
100,8,447.510010,-259.168243,1302.432983,-83.056137
100,9,724.520020,1103.222778,444.792480,70.001297
100,10,289.029999,656.768799,951.303833,70.001297
100,11,284.700012,592.703064,1064.504272,70.001297
100,12,838.099976,490.280853,1805.043335,70.001297
100,13,474.339996,-488.277924,178.045227,-12.366976
100,14,234.279999,-471.476898,625.418823,29.319006
100,15,559.739990,-440.085968,28.220648,70.001297
100,16,229.779999,-479.324066,791.210022,70.001297
101,1,493.529999,-486.007416,180.531769,-98.795898
101,2,380.660004,-545.377991,413.109619,70.001297
101,3,237.750000,-464.232239,626.385498,-11.313989
101,4,252.800003,-507.656158,851.921143,70.001297
101,5,394.290009,-489.971680,357.444641,-96.632858
101,6,278.790009,-466.699554,538.872314,-47.820450
101,7,448.100006,348.489807,140.089981,-83.257927
101,8,447.510010,-259.168243,1302.432983,-83.056137
101,9,724.520020,1103.222778,444.792480,70.001297
101,10,289.029999,656.768799,951.303833,70.001297
101,11,284.700012,592.703064,1064.504272,70.001297
101,12,838.099976,490.280853,1805.043335,70.001297
101,13,474.339996,-488.277924,178.045227,-12.366976
101,14,234.279999,-471.476898,625.418823,29.319006
101,15,559.739990,-440.085968,28.220648,70.001297
101,16,229.779999,-479.324066,791.210022,70.001297
102,1,493.529999,-486.007416,180.531769,-98.795898
102,2,380.660004,-545.377991,413.109619,70.001297
102,3,237.750000,-464.232239,626.385498,-11.313989
102,4,252.800003,-507.656158,851.921143,70.001297
102,5,394.290009,-489.971680,357.444641,-96.632858
102,6,278.790009,-466.699554,538.872314,-47.820450
102,7,448.100006,348.489807,140.089981,-83.257927
102,8,447.510010,-259.168243,1302.432983,-83.056137
102,9,724.520020,1103.222778,444.792480,70.001297
102,10,289.029999,656.768799,951.303833,70.001297
102,11,284.700012,592.703064,1064.504272,70.001297
102,12,838.099976,490.280853,1805.043335,70.001297
102,13,474.339996,-488.277924,178.045227,-12.366976
102,14,234.279999,-471.476898,625.418823,29.319006
102,15,559.739990,-440.085968,28.220648,70.001297
102,16,229.779999,-479.324066,791.210022,70.001297
103,1,465.690002,-487.408752,330.344513,-89.274063
103,2,441.119995,-591.298950,531.783630,70.001297
103,3,316.079987,-498.293518,752.648560,-38.104424
103,4,275.029999,-458.573364,985.601501,70.001297
103,5,372.890015,-468.888214,495.950378,-87.588829
103,6,368.970001,-516.107666,638.368591,-85.932159
103,7,444.109985,312.217957,162.408646,-81.893257
103,8,440.679993,-126.488083,1387.667236,-80.720131
103,9,704.299988,1083.967529,363.970612,70.001297
103,10,325.510010,764.676819,932.319702,70.001297
103,11,332.959991,727.868347,1057.222168,70.001297
103,12,940.789978,734.575806,1877.204468,70.001297
103,14,357.170013,-553.018555,752.935059,7.979378
103,16,278.649994,-465.688477,913.593323,70.001297
104,1,465.690002,-487.408752,330.344513,-89.274063
104,2,441.119995,-591.298950,531.783630,70.001297
104,3,316.079987,-498.293518,752.648560,-38.104424
104,4,275.029999,-458.573364,985.601501,70.001297
104,5,372.890015,-468.888214,495.950378,-87.588829
104,6,368.970001,-516.107666,638.368591,-85.932159
104,7,444.109985,312.217957,162.408646,-81.893257
104,8,440.679993,-126.488083,1387.667236,-80.720131
104,9,704.299988,1083.967529,363.970612,70.001297
