step_idx	elapsed_s	sensor_idx	sensor_label	raw_cm	mask_hit	sensor_world_x_cm	sensor_world_y_cm	sensor_cell_x	sensor_cell_y	rover_x_cm	rover_y_cm	rover_heading_deg
62	20.202	0	front_left_wheel_hub_yaw_p30	0.000	0	-53.771	370.039	96	87	-60.010	720.020	-133.400
67	21.752	0	front_left_wheel_hub_yaw_p30	0.000	0	-65.613	370.012	96	87	-70.020	720.020	-133.700
68	22.114	0	front_left_wheel_hub_yaw_p30	0.000	0	-65.613	370.012	96	87	-70.020	720.020	-133.700
69	22.469	0	front_left_wheel_hub_yaw_p30	0.000	0	-65.613	370.012	96	87	-70.020	720.020	-133.700
70	22.787	0	front_left_wheel_hub_yaw_p30	0.000	0	-65.613	370.012	96	87	-70.020	720.020	-133.700
71	23.120	0	front_left_wheel_hub_yaw_p30	0.000	0	-65.613	370.012	96	87	-70.020	720.020	-133.700
72	23.496	0	front_left_wheel_hub_yaw_p30	0.000	0	-65.613	370.012	96	87	-70.020	720.020	-133.700
75	24.564	0	front_left_wheel_hub_yaw_p30	0.000	0	-65.613	370.012	96	87	-70.020	720.020	-133.700
76	24.909	0	front_left_wheel_hub_yaw_p30	0.000	0	-65.613	370.012	96	87	-70.020	720.020	-133.700
77	25.195	0	front_left_wheel_hub_yaw_p30	0.000	1	-65.613	370.012	96	87	-70.020	720.020	-133.700
78	25.486	0	front_left_wheel_hub_yaw_p30	0.000	1	-65.613	370.012	96	87	-70.020	720.020	-133.700
79	25.771	0	front_left_wheel_hub_yaw_p30	0.000	1	-65.613	370.012	96	87	-70.020	720.020	-133.700
80	26.065	0	front_left_wheel_hub_yaw_p30	0.000	1	-65.613	370.012	96	87	-70.020	720.020	-133.700
81	26.349	0	front_left_wheel_hub_yaw_p30	0.000	1	-65.613	370.012	96	87	-70.020	720.020	-133.700
82	26.636	0	front_left_wheel_hub_yaw_p30	0.000	1	-65.002	370.020	96	87	-70.020	720.020	-133.600
83	26.925	0	front_left_wheel_hub_yaw_p30	0.000	1	-65.002	370.020	96	87	-70.020	720.020	-133.600
84	27.213	0	front_left_wheel_hub_yaw_p30	0.000	1	-65.002	370.020	96	87	-70.020	720.020	-133.600
85	27.495	0	front_left_wheel_hub_yaw_p30	0.000	1	-65.002	370.020	96	87	-70.020	720.020	-133.600
