step_idx	elapsed_s	sensor_idx	sensor_label	sensor_enabled	raw_cm	raw_is_zero	valid_range_gt0	valid_range_ge0	mask_hit	pitch_scale	planar_hit_cm	hit_world_z_cm	low_clearance_hit	chunk_name	chunk_hit_count	chunk_threshold_met	hit_dist_from_rover_cm	within_local_radius	usable_for_mark	placed	usable_reason	map_origin	sensor_local_x_cm	sensor_local_y_cm	sensor_yaw_deg	sensor_pitch_deg	sensor_world_x_cm	sensor_world_y_cm	sensor_cell_x	sensor_cell_y	hit_world_x_cm	hit_world_y_cm	hit_cell_x	hit_cell_y	center_hit_world_x_cm	center_hit_world_y_cm	center_hit_cell_x	center_hit_cell_y
14	4.740	0	front_left_wheel_hub_yaw_p30	1	0.000	1	0	1	0	1.000	0.000	39.996	0	front	1	1	0.000	1	1	0	inside_rover_bbox	center	250.000	245.000	30.000	0.000	509.901	867.708	108	97	289.990	1140.039	103	103	289.990	1140.039	103	103
14	4.740	1	front_left_frame_yaw_p20_pitch_n20	0	422.500	0	1	1	0	0.940	397.020	-104.507	1	front	1	1	nan	0	0	0	sensor_disabled	center	325.000	75.000	20.000	-20.000	333.495	809.347	104	96	nan	nan	-1	-1	389.396	755.665	105	95
14	4.740	2	front_center_frame_forward	1	-1.000	0	0	0	0	1.000	nan	nan	0	front	1	1	nan	0	0	0	invalid_range	center	325.000	0.000	0.000	0.000	258.840	816.535	103	96	nan	nan	-1	-1	nan	nan	-1	-1
14	4.740	3	front_right_frame_yaw_n20_pitch_n20	0	473.560	0	1	1	0	0.940	445.001	-121.971	1	front	1	1	nan	0	0	0	sensor_disabled	center	325.000	-75.000	-20.000	-20.000	184.186	823.724	101	96	nan	nan	-1	-1	98.412	738.388	99	95
14	4.740	4	front_right_wheel_hub_yaw_n30	1	673.240	0	1	1	0	1.000	673.240	39.996	0	front	1	1	nan	0	0	0	masked_non_contact	center	250.000	-245.000	-30.000	0.000	22.157	914.672	98	98	nan	nan	-1	-1	-100.962	591.944	95	92
14	4.740	5	front_left_frame_pitch_n25	0	352.850	0	1	1	0	0.906	319.791	-109.124	1	front	1	1	nan	0	0	0	sensor_disabled	center	325.000	75.000	0.000	-25.000	333.495	809.347	104	96	nan	nan	-1	-1	259.340	821.721	103	96
14	4.740	6	front_right_frame_pitch_n25	0	371.780	0	1	1	0	0.906	336.947	-117.125	1	front	1	1	nan	0	0	0	sensor_disabled	center	325.000	-75.000	0.000	-25.000	184.186	823.724	101	96	nan	nan	-1	-1	257.695	804.643	103	96
14	4.740	7	left_mid_frame_left_pitch_n20	0	380.130	0	1	1	0	0.940	357.205	-90.016	1	left	0	0	nan	0	0	0	sensor_disabled	center	40.000	235.000	90.000	-20.000	520.074	1077.699	108	101	nan	nan	-1	-1	645.551	1105.802	110	102
14	4.740	8	right_mid_frame_right_pitch_n20	0	420.220	0	1	1	0	0.940	394.878	-103.727	1	right	0	0	nan	0	0	0	sensor_disabled	center	40.000	-235.000	-90.000	-20.000	52.238	1122.747	99	102	nan	nan	-1	-1	-103.069	1177.886	95	103
14	4.740	9	rear_left_wheel_hub_back_yaw_p40	1	552.900	0	1	1	0	1.000	552.900	39.996	0	rear	0	0	nan	0	0	0	masked_non_contact	center	-215.000	270.000	140.000	0.000	579.354	1328.171	109	106	nan	nan	-1	-1	684.346	1527.572	111	110
14	4.740	10	rear_left_frame_backward	1	481.170	0	1	1	0	1.000	481.170	39.996	0	rear	0	0	nan	0	0	0	masked_non_contact	center	-320.000	80.000	180.000	0.000	400.293	1450.898	106	109	nan	nan	-1	-1	336.108	1618.994	104	112
14	4.740	11	rear_right_frame_backward	1	468.960	0	1	1	0	1.000	468.960	39.996	0	rear	0	0	nan	0	0	0	masked_non_contact	center	-320.000	-50.000	180.000	0.000	270.891	1463.358	103	109	nan	nan	-1	-1	334.938	1606.840	104	112
14	4.740	12	rear_right_wheel_hub_back_yaw_n40	1	829.080	0	1	1	0	1.000	829.080	39.996	0	rear	0	0	nan	0	0	0	masked_non_contact	center	-215.000	-215.000	-140.000	0.000	96.587	1374.656	99	107	nan	nan	-1	-1	-179.606	1823.306	94	116
14	4.740	13	front_left_frame_yaw_p20_pitch_n10	1	765.290	0	1	1	0	0.985	753.664	-92.895	1	front	1	1	nan	0	0	0	masked_non_contact	center	325.000	75.000	20.000	-10.000	333.495	809.347	104	96	nan	nan	-1	-1	478.692	410.381	107	88
14	4.740	14	front_right_frame_yaw_n20_pitch_n10	1	-1.000	0	0	0	0	0.985	nan	nan	0	front	1	1	nan	0	0	0	invalid_range	center	325.000	-75.000	-20.000	-10.000	184.186	823.724	101	96	nan	nan	-1	-1	nan	nan	-1	-1
14	4.740	15	front_left_wheel_hub_yaw_p15	1	704.230	0	1	1	0	1.000	704.230	39.996	0	front	1	1	nan	0	0	0	masked_non_contact	center	250.000	245.000	15.000	0.000	509.901	867.708	108	97	nan	nan	-1	-1	406.222	445.467	106	89
14	4.740	16	front_right_wheel_hub_yaw_n15	1	633.940	0	1	1	0	1.000	633.940	39.996	0	front	1	1	nan	0	0	0	masked_non_contact	center	250.000	-245.000	-15.000	0.000	22.157	914.672	98	98	nan	nan	-1	-1	67.980	546.245	99	91
15	5.052	0	front_left_wheel_hub_yaw_p30	1	0.000	1	0	1	0	1.000	0.000	39.996	0	front	1	1	0.000	1	1	0	inside_rover_bbox	center	250.000	245.000	30.000	0.000	509.901	867.708	108	97	289.990	1140.039	103	103	289.990	1140.039	103	103
15	5.052	1	front_left_frame_yaw_p20_pitch_n20	0	422.500	0	1	1	0	0.940	397.020	-104.507	1	front	1	1	nan	0	0	0	sensor_disabled	center	325.000	75.000	20.000	-20.000	333.495	809.347	104	96	nan	nan	-1	-1	389.396	755.665	105	95
15	5.052	2	front_center_frame_forward	1	-1.000	0	0	0	0	1.000	nan	nan	0	front	1	1	nan	0	0	0	invalid_range	center	325.000	0.000	0.000	0.000	258.840	816.535	103	96	nan	nan	-1	-1	nan	nan	-1	-1
15	5.052	3	front_right_frame_yaw_n20_pitch_n20	0	473.560	0	1	1	0	0.940	445.001	-121.971	1	front	1	1	nan	0	0	0	sensor_disabled	center	325.000	-75.000	-20.000	-20.000	184.186	823.724	101	96	nan	nan	-1	-1	98.412	738.388	99	95
15	5.052	4	front_right_wheel_hub_yaw_n30	1	673.240	0	1	1	0	1.000	673.240	39.996	0	front	1	1	nan	0	0	0	masked_non_contact	center	250.000	-245.000	-30.000	0.000	22.157	914.672	98	98	nan	nan	-1	-1	-100.962	591.944	95	92
15	5.052	5	front_left_frame_pitch_n25	0	352.850	0	1	1	0	0.906	319.791	-109.124	1	front	1	1	nan	0	0	0	sensor_disabled	center	325.000	75.000	0.000	-25.000	333.495	809.347	104	96	nan	nan	-1	-1	259.340	821.721	103	96
15	5.052	6	front_right_frame_pitch_n25	0	371.780	0	1	1	0	0.906	336.947	-117.125	1	front	1	1	nan	0	0	0	sensor_disabled	center	325.000	-75.000	0.000	-25.000	184.186	823.724	101	96	nan	nan	-1	-1	257.695	804.643	103	96
15	5.052	7	left_mid_frame_left_pitch_n20	0	380.130	0	1	1	0	0.940	357.205	-90.016	1	left	0	0	nan	0	0	0	sensor_disabled	center	40.000	235.000	90.000	-20.000	520.074	1077.699	108	101	nan	nan	-1	-1	645.551	1105.802	110	102
15	5.052	8	right_mid_frame_right_pitch_n20	0	420.220	0	1	1	0	0.940	394.878	-103.727	1	right	0	0	nan	0	0	0	sensor_disabled	center	40.000	-235.000	-90.000	-20.000	52.238	1122.747	99	102	nan	nan	-1	-1	-103.069	1177.886	95	103
15	5.052	9	rear_left_wheel_hub_back_yaw_p40	1	552.900	0	1	1	0	1.000	552.900	39.996	0	rear	0	0	nan	0	0	0	masked_non_contact	center	-215.000	270.000	140.000	0.000	579.354	1328.171	109	106	nan	nan	-1	-1	684.346	1527.572	111	110
15	5.052	10	rear_left_frame_backward	1	481.170	0	1	1	0	1.000	481.170	39.996	0	rear	0	0	nan	0	0	0	masked_non_contact	center	-320.000	80.000	180.000	0.000	400.293	1450.898	106	109	nan	nan	-1	-1	336.108	1618.994	104	112
15	5.052	11	rear_right_frame_backward	1	468.960	0	1	1	0	1.000	468.960	39.996	0	rear	0	0	nan	0	0	0	masked_non_contact	center	-320.000	-50.000	180.000	0.000	270.891	1463.358	103	109	nan	nan	-1	-1	334.938	1606.840	104	112
15	5.052	12	rear_right_wheel_hub_back_yaw_n40	1	829.080	0	1	1	0	1.000	829.080	39.996	0	rear	0	0	nan	0	0	0	masked_non_contact	center	-215.000	-215.000	-140.000	0.000	96.587	1374.656	99	107	nan	nan	-1	-1	-179.606	1823.306	94	116
15	5.052	13	front_left_frame_yaw_p20_pitch_n10	1	765.290	0	1	1	0	0.985	753.664	-92.895	1	front	1	1	nan	0	0	0	masked_non_contact	center	325.000	75.000	20.000	-10.000	333.495	809.347	104	96	nan	nan	-1	-1	478.692	410.381	107	88
15	5.052	14	front_right_frame_yaw_n20_pitch_n10	1	-1.000	0	0	0	0	0.985	nan	nan	0	front	1	1	nan	0	0	0	invalid_range	center	325.000	-75.000	-20.000	-10.000	184.186	823.724	101	96	nan	nan	-1	-1	nan	nan	-1	-1
15	5.052	15	front_left_wheel_hub_yaw_p15	1	704.230	0	1	1	0	1.000	704.230	39.996	0	front	1	1	nan	0	0	0	masked_non_contact	center	250.000	245.000	15.000	0.000	509.901	867.708	108	97	nan	nan	-1	-1	406.222	445.467	106	89
15	5.052	16	front_right_wheel_hub_yaw_n15	1	633.940	0	1	1	0	1.000	633.940	39.996	0	front	1	1	nan	0	0	0	masked_non_contact	center	250.000	-245.000	-15.000	0.000	22.157	914.672	98	98	nan	nan	-1	-1	67.980	546.245	99	91
16	5.345	0	front_left_wheel_hub_yaw_p30	1	0.000	1	0	1	0	1.000	0.000	39.996	0	front	1	1	0.000	1	1	0	inside_rover_bbox	center	250.000	245.000	30.000	0.000	509.901	867.708	108	97	289.990	1140.039	103	103	289.990	1140.039	103	103
16	5.345	1	front_left_frame_yaw_p20_pitch_n20	0	422.500	0	1	1	0	0.940	397.020	-104.507	1	front	1	1	nan	0	0	0	sensor_disabled	center	325.000	75.000	20.000	-20.000	333.495	809.347	104	96	nan	nan	-1	-1	389.396	755.665	105	95
16	5.345	2	front_center_frame_forward	1	-1.000	0	0	0	0	1.000	nan	nan	0	front	1	1	nan	0	0	0	invalid_range	center	325.000	0.000	0.000	0.000	258.840	816.535	103	96	nan	nan	-1	-1	nan	nan	-1	-1
16	5.345	3	front_right_frame_yaw_n20_pitch_n20	0	473.560	0	1	1	0	0.940	445.001	-121.971	1	front	1	1	nan	0	0	0	sensor_disabled	center	325.000	-75.000	-20.000	-20.000	184.186	823.724	101	96	nan	nan	-1	-1	98.412	738.388	99	95
16	5.345	4	front_right_wheel_hub_yaw_n30	1	673.240	0	1	1	0	1.000	673.240	39.996	0	front	1	1	nan	0	0	0	masked_non_contact	center	250.000	-245.000	-30.000	0.000	22.157	914.672	98	98	nan	nan	-1	-1	-100.962	591.944	95	92
16	5.345	5	front_left_frame_pitch_n25	0	352.850	0	1	1	0	0.906	319.791	-109.124	1	front	1	1	nan	0	0	0	sensor_disabled	center	325.000	75.000	0.000	-25.000	333.495	809.347	104	96	nan	nan	-1	-1	259.340	821.721	103	96
16	5.345	6	front_right_frame_pitch_n25	0	371.780	0	1	1	0	0.906	336.947	-117.125	1	front	1	1	nan	0	0	0	sensor_disabled	center	325.000	-75.000	0.000	-25.000	184.186	823.724	101	96	nan	nan	-1	-1	257.695	804.643	103	96
16	5.345	7	left_mid_frame_left_pitch_n20	0	380.130	0	1	1	0	0.940	357.205	-90.016	1	left	0	0	nan	0	0	0	sensor_disabled	center	40.000	235.000	90.000	-20.000	520.074	1077.699	108	101	nan	nan	-1	-1	645.551	1105.802	110	102
16	5.345	8	right_mid_frame_right_pitch_n20	0	420.220	0	1	1	0	0.940	394.878	-103.727	1	right	0	0	nan	0	0	0	sensor_disabled	center	40.000	-235.000	-90.000	-20.000	52.238	1122.747	99	102	nan	nan	-1	-1	-103.069	1177.886	95	103
16	5.345	9	rear_left_wheel_hub_back_yaw_p40	1	552.900	0	1	1	0	1.000	552.900	39.996	0	rear	0	0	nan	0	0	0	masked_non_contact	center	-215.000	270.000	140.000	0.000	579.354	1328.171	109	106	nan	nan	-1	-1	684.346	1527.572	111	110
16	5.345	10	rear_left_frame_backward	1	481.170	0	1	1	0	1.000	481.170	39.996	0	rear	0	0	nan	0	0	0	masked_non_contact	center	-320.000	80.000	180.000	0.000	400.293	1450.898	106	109	nan	nan	-1	-1	336.108	1618.994	104	112
16	5.345	11	rear_right_frame_backward	1	468.960	0	1	1	0	1.000	468.960	39.996	0	rear	0	0	nan	0	0	0	masked_non_contact	center	-320.000	-50.000	180.000	0.000	270.891	1463.358	103	109	nan	nan	-1	-1	334.938	1606.840	104	112
16	5.345	12	rear_right_wheel_hub_back_yaw_n40	1	829.080	0	1	1	0	1.000	829.080	39.996	0	rear	0	0	nan	0	0	0	masked_non_contact	center	-215.000	-215.000	-140.000	0.000	96.587	1374.656	99	107	nan	nan	-1	-1	-179.606	1823.306	94	116
16	5.345	13	front_left_frame_yaw_p20_pitch_n10	1	765.290	0	1	1	0	0.985	753.664	-92.895	1	front	1	1	nan	0	0	0	masked_non_contact	center	325.000	75.000	20.000	-10.000	333.495	809.347	104	96	nan	nan	-1	-1	478.692	410.381	107	88
16	5.345	14	front_right_frame_yaw_n20_pitch_n10	1	-1.000	0	0	0	0	0.985	nan	nan	0	front	1	1	nan	0	0	0	invalid_range	center	325.000	-75.000	-20.000	-10.000	184.186	823.724	101	96	nan	nan	-1	-1	nan	nan	-1	-1
16	5.345	15	front_left_wheel_hub_yaw_p15	1	704.230	0	1	1	0	1.000	704.230	39.996	0	front	1	1	nan	0	0	0	masked_non_contact	center	250.000	245.000	15.000	0.000	509.901	867.708	108	97	nan	nan	-1	-1	406.222	445.467	106	89
16	5.345	16	front_right_wheel_hub_yaw_n15	1	633.940	0	1	1	0	1.000	633.940	39.996	0	front	1	1	nan	0	0	0	masked_non_contact	center	250.000	-245.000	-15.000	0.000	22.157	914.672	98	98	nan	nan	-1	-1	67.980	546.245	99	91
17	5.624	0	front_left_wheel_hub_yaw_p30	1	-1.000	0	0	0	0	1.000	nan	nan	0	front	0	0	nan	0	0	0	invalid_range	center	250.000	245.000	30.000	0.000	492.687	851.986	107	97	nan	nan	-1	-1	nan	nan	-1	-1
17	5.624	1	front_left_frame_yaw_p20_pitch_n20	0	556.190	0	1	1	0	0.940	522.648	-140.234	1	front	0	0	nan	0	0	0	sensor_disabled	center	325.000	75.000	20.000	-20.000	314.814	798.263	104	96	nan	nan	-1	-1	397.551	620.728	105	92
17	5.624	2	front_center_frame_forward	1	-1.000	0	0	0	0	1.000	nan	nan	0	front	0	0	nan	0	0	0	invalid_range	center	325.000	0.000	0.000	0.000	240.373	807.403	102	96	nan	nan	-1	-1	nan	nan	-1	-1
17	5.624	3	front_right_frame_yaw_n20_pitch_n20	0	610.240	0	1	1	0	0.940	573.438	-158.720	1	front	0	0	nan	0	0	0	sensor_disabled	center	325.000	-75.000	-20.000	-20.000	165.932	816.543	101	96	nan	nan	-1	-1	19.645	619.043	98	92
17	5.624	4	front_right_wheel_hub_yaw_n30	1	-1.000	0	0	0	0	1.000	nan	nan	0	front	0	0	nan	0	0	0	invalid_range	center	250.000	-245.000	-30.000	0.000	6.339	911.702	98	98	nan	nan	-1	-1	nan	nan	-1	-1
17	5.624	5	front_left_frame_pitch_n25	0	451.560	0	1	1	0	0.906	409.252	-140.844	1	front	0	0	nan	0	0	0	sensor_disabled	center	325.000	75.000	0.000	-25.000	314.814	798.263	104	96	nan	nan	-1	-1	230.105	723.779	102	94
17	5.624	6	front_right_frame_pitch_n25	0	468.910	0	1	1	0	0.906	424.977	-148.176	1	front	0	0	nan	0	0	0	sensor_disabled	center	325.000	-75.000	0.000	-25.000	165.932	816.543	101	96	nan	nan	-1	-1	228.189	708.171	102	94
17	5.624	7	left_mid_frame_left_pitch_n20	0	422.850	0	1	1	0	0.940	397.349	-94.629	1	left	0	0	nan	0	0	0	sensor_disabled	center	40.000	235.000	90.000	-20.000	508.354	1061.639	108	101	nan	nan	-1	-1	674.368	1081.556	111	102
17	5.624	8	right_mid_frame_right_pitch_n20	0	408.260	0	1	1	0	0.940	383.639	-89.639	1	right	0	0	nan	0	0	0	sensor_disabled	center	40.000	-235.000	-90.000	-20.000	41.857	1118.918	98	102	nan	nan	-1	-1	-100.799	1176.734	95	103
17	5.624	9	rear_left_wheel_hub_back_yaw_p40	1	697.850	0	1	1	0	1.000	697.850	49.994	0	rear	0	0	nan	0	0	0	masked_non_contact	center	-215.000	270.000	140.000	0.000	574.170	1310.473	109	106	nan	nan	-1	-1	790.356	1605.913	113	112
17	5.624	10	rear_left_frame_backward	1	268.870	0	1	1	0	1.000	268.870	49.994	0	rear	0	0	nan	0	0	0	masked_non_contact	center	-320.000	80.000	180.000	0.000	398.382	1437.846	105	109	nan	nan	-1	-1	312.748	1396.846	104	108
17	5.624	11	rear_right_frame_backward	1	250.700	0	1	1	0	1.000	250.700	49.994	0	rear	0	0	nan	0	0	0	masked_non_contact	center	-320.000	-50.000	180.000	0.000	269.351	1453.689	103	109	nan	nan	-1	-1	310.533	1378.812	104	107
17	5.624	12	rear_right_wheel_hub_back_yaw_n40	1	587.130	0	1	1	0	1.000	587.130	49.994	0	rear	0	0	nan	0	0	0	masked_non_contact	center	-215.000	-215.000	-140.000	0.000	92.785	1369.580	99	107	nan	nan	-1	-1	-39.793	1622.389	97	112
17	5.624	13	front_left_frame_yaw_p20_pitch_n10	1	814.700	0	1	1	0	0.985	802.323	-91.477	1	front	0	0	nan	0	0	0	masked_non_contact	center	325.000	75.000	20.000	-10.000	314.814	798.263	104	96	nan	nan	-1	-1	460.464	348.221	107	87
17	5.624	14	front_right_frame_yaw_n20_pitch_n10	1	-1.000	0	0	0	0	0.985	nan	nan	0	front	0	0	nan	0	0	0	invalid_range	center	325.000	-75.000	-20.000	-10.000	165.932	816.543	101	96	nan	nan	-1	-1	nan	nan	-1	-1
17	5.624	15	front_left_wheel_hub_yaw_p15	1	662.390	0	1	1	0	1.000	662.390	49.994	0	front	0	0	nan	0	0	0	masked_non_contact	center	250.000	245.000	15.000	0.000	492.687	851.986	107	97	nan	nan	-1	-1	372.167	474.037	105	89
17	5.624	16	front_right_wheel_hub_yaw_n15	1	-1.000	0	0	0	0	1.000	nan	nan	0	front	0	0	nan	0	0	0	invalid_range	center	250.000	-245.000	-15.000	0.000	6.339	911.702	98	98	nan	nan	-1	-1	nan	nan	-1	-1
18	5.902	0	front_left_wheel_hub_yaw_p30	1	-1.000	0	0	0	0	1.000	nan	nan	0	front	0	0	nan	0	0	0	invalid_range	center	250.000	245.000	30.000	0.000	492.687	851.986	107	97	nan	nan	-1	-1	nan	nan	-1	-1
18	5.902	1	front_left_frame_yaw_p20_pitch_n20	0	556.190	0	1	1	0	0.940	522.648	-140.234	1	front	0	0	nan	0	0	0	sensor_disabled	center	325.000	75.000	20.000	-20.000	314.814	798.263	104	96	nan	nan	-1	-1	397.551	620.728	105	92
18	5.902	2	front_center_frame_forward	1	-1.000	0	0	0	0	1.000	nan	nan	0	front	0	0	nan	0	0	0	invalid_range	center	325.000	0.000	0.000	0.000	240.373	807.403	102	96	nan	nan	-1	-1	nan	nan	-1	-1
18	5.902	3	front_right_frame_yaw_n20_pitch_n20	0	610.240	0	1	1	0	0.940	573.438	-158.720	1	front	0	0	nan	0	0	0	sensor_disabled	center	325.000	-75.000	-20.000	-20.000	165.932	816.543	101	96	nan	nan	-1	-1	19.645	619.043	98	92
18	5.902	4	front_right_wheel_hub_yaw_n30	1	-1.000	0	0	0	0	1.000	nan	nan	0	front	0	0	nan	0	0	0	invalid_range	center	250.000	-245.000	-30.000	0.000	6.339	911.702	98	98	nan	nan	-1	-1	nan	nan	-1	-1
18	5.902	5	front_left_frame_pitch_n25	0	451.560	0	1	1	0	0.906	409.252	-140.844	1	front	0	0	nan	0	0	0	sensor_disabled	center	325.000	75.000	0.000	-25.000	314.814	798.263	104	96	nan	nan	-1	-1	230.105	723.779	102	94
18	5.902	6	front_right_frame_pitch_n25	0	468.910	0	1	1	0	0.906	424.977	-148.176	1	front	0	0	nan	0	0	0	sensor_disabled	center	325.000	-75.000	0.000	-25.000	165.932	816.543	101	96	nan	nan	-1	-1	228.189	708.171	102	94
18	5.902	7	left_mid_frame_left_pitch_n20	0	422.850	0	1	1	0	0.940	397.349	-94.629	1	left	0	0	nan	0	0	0	sensor_disabled	center	40.000	235.000	90.000	-20.000	508.354	1061.639	108	101	nan	nan	-1	-1	674.368	1081.556	111	102
18	5.902	8	right_mid_frame_right_pitch_n20	0	408.260	0	1	1	0	0.940	383.639	-89.639	1	right	0	0	nan	0	0	0	sensor_disabled	center	40.000	-235.000	-90.000	-20.000	41.857	1118.918	98	102	nan	nan	-1	-1	-100.799	1176.734	95	103
18	5.902	9	rear_left_wheel_hub_back_yaw_p40	1	697.850	0	1	1	0	1.000	697.850	49.994	0	rear	0	0	nan	0	0	0	masked_non_contact	center	-215.000	270.000	140.000	0.000	574.170	1310.473	109	106	nan	nan	-1	-1	790.356	1605.913	113	112
18	5.902	10	rear_left_frame_backward	1	268.870	0	1	1	0	1.000	268.870	49.994	0	rear	0	0	nan	0	0	0	masked_non_contact	center	-320.000	80.000	180.000	0.000	398.382	1437.846	105	109	nan	nan	-1	-1	312.748	1396.846	104	108
18	5.902	11	rear_right_frame_backward	1	250.700	0	1	1	0	1.000	250.700	49.994	0	rear	0	0	nan	0	0	0	masked_non_contact	center	-320.000	-50.000	180.000	0.000	269.351	1453.689	103	109	nan	nan	-1	-1	310.533	1378.812	104	107
18	5.902	12	rear_right_wheel_hub_back_yaw_n40	1	587.130	0	1	1	0	1.000	587.130	49.994	0	rear	0	0	nan	0	0	0	masked_non_contact	center	-215.000	-215.000	-140.000	0.000	92.785	1369.580	99	107	nan	nan	-1	-1	-39.793	1622.389	97	112
18	5.902	13	front_left_frame_yaw_p20_pitch_n10	1	814.700	0	1	1	0	0.985	802.323	-91.477	1	front	0	0	nan	0	0	0	masked_non_contact	center	325.000	75.000	20.000	-10.000	314.814	798.263	104	96	nan	nan	-1	-1	460.464	348.221	107	87
18	5.902	14	front_right_frame_yaw_n20_pitch_n10	1	-1.000	0	0	0	0	0.985	nan	nan	0	front	0	0	nan	0	0	0	invalid_range	center	325.000	-75.000	-20.000	-10.000	165.932	816.543	101	96	nan	nan	-1	-1	nan	nan	-1	-1
18	5.902	15	front_left_wheel_hub_yaw_p15	1	662.390	0	1	1	0	1.000	662.390	49.994	0	front	0	0	nan	0	0	0	masked_non_contact	center	250.000	245.000	15.000	0.000	492.687	851.986	107	97	nan	nan	-1	-1	372.167	474.037	105	89
18	5.902	16	front_right_wheel_hub_yaw_n15	1	-1.000	0	0	0	0	1.000	nan	nan	0	front	0	0	nan	0	0	0	invalid_range	center	250.000	-245.000	-15.000	0.000	6.339	911.702	98	98	nan	nan	-1	-1	nan	nan	-1	-1
19	6.180	0	front_left_wheel_hub_yaw_p30	1	-1.000	0	0	0	0	1.000	nan	nan	0	front	0	0	nan	0	0	0	invalid_range	center	250.000	245.000	30.000	0.000	492.687	851.986	107	97	nan	nan	-1	-1	nan	nan	-1	-1
19	6.180	1	front_left_frame_yaw_p20_pitch_n20	0	556.190	0	1	1	0	0.940	522.648	-140.234	1	front	0	0	nan	0	0	0	sensor_disabled	center	325.000	75.000	20.000	-20.000	314.814	798.263	104	96	nan	nan	-1	-1	397.551	620.728	105	92
19	6.180	2	front_center_frame_forward	1	-1.000	0	0	0	0	1.000	nan	nan	0	front	0	0	nan	0	0	0	invalid_range	center	325.000	0.000	0.000	0.000	240.373	807.403	102	96	nan	nan	-1	-1	nan	nan	-1	-1
19	6.180	3	front_right_frame_yaw_n20_pitch_n20	0	610.240	0	1	1	0	0.940	573.438	-158.720	1	front	0	0	nan	0	0	0	sensor_disabled	center	325.000	-75.000	-20.000	-20.000	165.932	816.543	101	96	nan	nan	-1	-1	19.645	619.043	98	92
19	6.180	4	front_right_wheel_hub_yaw_n30	1	-1.000	0	0	0	0	1.000	nan	nan	0	front	0	0	nan	0	0	0	invalid_range	center	250.000	-245.000	-30.000	0.000	6.339	911.702	98	98	nan	nan	-1	-1	nan	nan	-1	-1
19	6.180	5	front_left_frame_pitch_n25	0	451.560	0	1	1	0	0.906	409.252	-140.844	1	front	0	0	nan	0	0	0	sensor_disabled	center	325.000	75.000	0.000	-25.000	314.814	798.263	104	96	nan	nan	-1	-1	230.105	723.779	102	94
19	6.180	6	front_right_frame_pitch_n25	0	468.910	0	1	1	0	0.906	424.977	-148.176	1	front	0	0	nan	0	0	0	sensor_disabled	center	325.000	-75.000	0.000	-25.000	165.932	816.543	101	96	nan	nan	-1	-1	228.189	708.171	102	94
19	6.180	7	left_mid_frame_left_pitch_n20	0	422.850	0	1	1	0	0.940	397.349	-94.629	1	left	0	0	nan	0	0	0	sensor_disabled	center	40.000	235.000	90.000	-20.000	508.354	1061.639	108	101	nan	nan	-1	-1	674.368	1081.556	111	102
19	6.180	8	right_mid_frame_right_pitch_n20	0	408.260	0	1	1	0	0.940	383.639	-89.639	1	right	0	0	nan	0	0	0	sensor_disabled	center	40.000	-235.000	-90.000	-20.000	41.857	1118.918	98	102	nan	nan	-1	-1	-100.799	1176.734	95	103
19	6.180	9	rear_left_wheel_hub_back_yaw_p40	1	697.850	0	1	1	0	1.000	697.850	49.994	0	rear	0	0	nan	0	0	0	masked_non_contact	center	-215.000	270.000	140.000	0.000	574.170	1310.473	109	106	nan	nan	-1	-1	790.356	1605.913	113	112
19	6.180	10	rear_left_frame_backward	1	268.870	0	1	1	0	1.000	268.870	49.994	0	rear	0	0	nan	0	0	0	masked_non_contact	center	-320.000	80.000	180.000	0.000	398.382	1437.846	105	109	nan	nan	-1	-1	312.748	1396.846	104	108
19	6.180	11	rear_right_frame_backward	1	250.700	0	1	1	0	1.000	250.700	49.994	0	rear	0	0	nan	0	0	0	masked_non_contact	center	-320.000	-50.000	180.000	0.000	269.351	1453.689	103	109	nan	nan	-1	-1	310.533	1378.812	104	107
19	6.180	12	rear_right_wheel_hub_back_yaw_n40	1	587.130	0	1	1	0	1.000	587.130	49.994	0	rear	0	0	nan	0	0	0	masked_non_contact	center	-215.000	-215.000	-140.000	0.000	92.785	1369.580	99	107	nan	nan	-1	-1	-39.793	1622.389	97	112
19	6.180	13	front_left_frame_yaw_p20_pitch_n10	1	814.700	0	1	1	0	0.985	802.323	-91.477	1	front	0	0	nan	0	0	0	masked_non_contact	center	325.000	75.000	20.000	-10.000	314.814	798.263	104	96	nan	nan	-1	-1	460.464	348.221	107	87
19	6.180	14	front_right_frame_yaw_n20_pitch_n10	1	-1.000	0	0	0	0	0.985	nan	nan	0	front	0	0	nan	0	0	0	invalid_range	center	325.000	-75.000	-20.000	-10.000	165.932	816.543	101	96	nan	nan	-1	-1	nan	nan	-1	-1
19	6.180	15	front_left_wheel_hub_yaw_p15	1	662.390	0	1	1	0	1.000	662.390	49.994	0	front	0	0	nan	0	0	0	masked_non_contact	center	250.000	245.000	15.000	0.000	492.687	851.986	107	97	nan	nan	-1	-1	372.167	474.037	105	89
19	6.180	16	front_right_wheel_hub_yaw_n15	1	-1.000	0	0	0	0	1.000	nan	nan	0	front	0	0	nan	0	0	0	invalid_range	center	250.000	-245.000	-15.000	0.000	6.339	911.702	98	98	nan	nan	-1	-1	nan	nan	-1	-1
